Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
889.1,"{0: 30.0, 1: 22.2, 2: 0.0, 3: 100.0, 4: 0.0, 5: 18.2, 6: 0.0, 7: 20.0, 8: 20.0, 9: 0.0, 10: 30.0, 11: 0.0, 12: 0.0, 13: 27.3, 14: 20.0, 15: 0.0, 16: 90.0, 17: 0.0, 18: 22.2, 19: 27.3, 20: 30.0, 21: 27.3, 22: 22.2, 23: 0.0, 24: 27.3, 25: 30.0, 26: 30.0, 27: 22.2, 28: 100.0, 29: 0.0, 30: 30.0, 31: 30.0, 32: 30.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 30.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 20.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 9.1, 50: 22.2, 51: 0.0, 52: 30.0, 53: 20.0, 54: 9.1, 55: 27.3, 56: 27.3, 57: 30.0, 58: 0.0, 59: 22.2, 60: 0.0, 61: 0.0, 62: 30.0, 63: 27.3}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:34:19.149448
619.3,"{0: 10.0, 1: 20.0, 2: 100.0, 3: 10.0, 4: 0.0, 5: 0.0, 6: 10.0, 7: 0.0, 8: 11.1, 9: 0.0, 10: 10.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 0.0, 15: 0.0, 16: 88.9, 17: 22.2, 18: 10.0, 19: 0.0, 20: 18.2, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 20.0, 26: 10.0, 27: 60.0, 28: 10.0, 29: 55.6, 30: 10.0, 31: 0.0, 32: 11.1, 33: 0.0, 34: 0.0, 35: 0.0, 36: 10.0, 37: 10.0, 38: 0.0, 39: 0.0, 40: 20.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 11.1, 45: 0.0, 46: 0.0, 47: 0.0, 48: 11.1, 49: 18.2, 50: 10.0, 51: 10.0, 52: 11.1, 53: 10.0, 54: 20.0, 55: 20.0, 56: 10.0, 57: 0.0, 58: 0.0, 59: 10.0, 60: 0.0, 61: 0.0, 62: 11.1, 63: 20.0}","{0: 33.875, 1: 33.875, 2: 33.875, 3: 33.875, 4: 33.875, 5: 33.875, 6: 33.875, 7: 33.875, 8: 33.875, 9: 33.875, 10: 33.875, 11: 33.875, 12: 33.875, 13: 33.875, 14: 33.875, 15: 33.875, 16: 33.875, 17: 33.875, 18: 33.875, 19: 33.875, 20: 33.875, 21: 33.875, 22: 33.875, 23: 33.875, 24: 33.875, 25: 33.875, 26: 33.875, 27: 33.875, 28: 33.875, 29: 33.875, 30: 33.875, 31: 33.875, 32: 33.875, 33: 33.875, 34: 33.875, 35: 33.875, 36: 33.875, 37: 33.875, 38: 33.875, 39: 33.875, 40: 33.875, 41: 33.875, 42: 33.875, 43: 33.875, 44: 33.875, 45: 33.875, 46: 33.875, 47: 33.875, 48: 33.875, 49: 33.875, 50: 33.875, 51: 33.875, 52: 33.875, 53: 33.875, 54: 33.875, 55: 33.875, 56: 33.875, 57: 33.875, 58: 33.875, 59: 33.875, 60: 33.875, 61: 33.875, 62: 33.875, 63: 33.875}",2025-03-12 20:34:21.485333
819.2,"{0: 0.0, 1: 10.0, 2: 90.0, 3: 10.0, 4: 18.2, 5: 0.0, 6: 10.0, 7: 10.0, 8: 0.0, 9: 10.0, 10: 10.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 10.0, 15: 0.0, 16: 10.0, 17: 10.0, 18: 9.1, 19: 0.0, 20: 18.2, 21: 11.1, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 10.0, 27: 10.0, 28: 10.0, 29: 0.0, 30: 10.0, 31: 0.0, 32: 18.2, 33: 0.0, 34: 10.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 10.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 9.1, 45: 0.0, 46: 0.0, 47: 0.0, 48: 100.0, 49: 0.0, 50: 10.0, 51: 0.0, 52: 10.0, 53: 0.0, 54: 10.0, 55: 10.0, 56: 18.2, 57: 10.0, 58: 0.0, 59: 0.0, 60: 100.0, 61: 0.0, 62: 9.1, 63: 10.0}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 20:34:23.820614
1038.7,"{0: 0.0, 1: 30.0, 2: 30.0, 3: 20.0, 4: 22.2, 5: 27.3, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 40.0, 12: 100.0, 13: 0.0, 14: 0.0, 15: 30.0, 16: 90.0, 17: 37.5, 18: 30.0, 19: 18.2, 20: 30.0, 21: 22.2, 22: 11.1, 23: 0.0, 24: 0.0, 25: 0.0, 26: 22.2, 27: 30.0, 28: 9.1, 29: 33.3, 30: 30.0, 31: 22.2, 32: 30.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 30.0, 39: 0.0, 40: 20.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 30.0, 49: 18.2, 50: 30.0, 51: 30.0, 52: 30.0, 53: 0.0, 54: 30.0, 55: 30.0, 56: 30.0, 57: 30.0, 58: 30.0, 59: 10.0, 60: 30.0, 61: 0.0, 62: 90.9, 63: 30.0}","{0: 34.0, 1: 34.0, 2: 34.0, 3: 34.0, 4: 34.0, 5: 34.0, 6: 34.0, 7: 34.0, 8: 34.0, 9: 34.0, 10: 34.0, 11: 34.0, 12: 34.0, 13: 34.0, 14: 34.0, 15: 34.0, 16: 34.0, 17: 34.0, 18: 34.0, 19: 34.0, 20: 34.0, 21: 34.0, 22: 34.0, 23: 34.0, 24: 34.0, 25: 34.0, 26: 34.0, 27: 34.0, 28: 34.0, 29: 34.0, 30: 34.0, 31: 34.0, 32: 34.0, 33: 34.0, 34: 34.0, 35: 34.0, 36: 34.0, 37: 34.0, 38: 34.0, 39: 34.0, 40: 34.0, 41: 34.0, 42: 34.0, 43: 34.0, 44: 34.0, 45: 34.0, 46: 34.0, 47: 34.0, 48: 34.0, 49: 34.0, 50: 34.0, 51: 34.0, 52: 34.0, 53: 34.0, 54: 34.0, 55: 34.0, 56: 34.0, 57: 34.0, 58: 34.0, 59: 34.0, 60: 34.0, 61: 34.0, 62: 34.0, 63: 34.0}",2025-03-12 20:34:26.129372
649.3,"{0: 36.4, 1: 40.0, 2: 36.4, 3: 40.0, 4: 36.4, 5: 40.0, 6: 36.4, 7: 30.0, 8: 36.4, 9: 40.0, 10: 45.5, 11: 27.3, 12: 40.0, 13: 40.0, 14: 30.0, 15: 40.0, 16: 90.0, 17: 10.0, 18: 10.0, 19: 40.0, 20: 22.2, 21: 27.3, 22: 30.0, 23: 27.3, 24: 50.0, 25: 30.0, 26: 40.0, 27: 40.0, 28: 40.0, 29: 40.0, 30: 30.0, 31: 36.4, 32: 36.4, 33: 45.5, 34: 54.5, 35: 40.0, 36: 36.4, 37: 50.0, 38: 45.5, 39: 45.5, 40: 36.4, 41: 36.4, 42: 45.5, 43: 40.0, 44: 72.7, 45: 45.5, 46: 36.4, 47: 40.0, 48: 22.2, 49: 36.4, 50: 40.0, 51: 36.4, 52: 33.3, 53: 36.4, 54: 40.0, 55: 36.4, 56: 30.0, 57: 30.0, 58: 30.0, 59: 30.0, 60: 30.0, 61: 0.0, 62: 100.0, 63: 0.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:34:28.445361
659.3,"{0: 80.0, 1: 54.5, 2: 36.4, 3: 30.0, 4: 36.4, 5: 36.4, 6: 40.0, 7: 27.3, 8: 45.5, 9: 36.4, 10: 30.0, 11: 54.5, 12: 54.5, 13: 36.4, 14: 40.0, 15: 20.0, 16: 0.0, 17: 22.2, 18: 0.0, 19: 33.3, 20: 36.4, 21: 36.4, 22: 30.0, 23: 30.0, 24: 50.0, 25: 36.4, 26: 10.0, 27: 100.0, 28: 36.4, 29: 30.0, 30: 33.3, 31: 30.0, 32: 40.0, 33: 36.4, 34: 36.4, 35: 36.4, 36: 30.0, 37: 36.4, 38: 30.0, 39: 54.5, 40: 50.0, 41: 30.0, 42: 33.3, 43: 30.0, 44: 30.0, 45: 36.4, 46: 33.3, 47: 36.4, 48: 36.4, 49: 90.9, 50: 40.0, 51: 30.0, 52: 30.0, 53: 33.3, 54: 30.0, 55: 36.4, 56: 30.0, 57: 30.0, 58: 30.0, 59: 30.0, 60: 30.0, 61: 33.3, 62: 33.3, 63: 0.0}","{0: 34.0, 1: 34.0, 2: 34.0, 3: 34.0, 4: 34.0, 5: 34.0, 6: 34.0, 7: 34.0, 8: 34.0, 9: 34.0, 10: 34.0, 11: 34.0, 12: 34.0, 13: 34.0, 14: 34.0, 15: 34.0, 16: 34.0, 17: 34.0, 18: 34.0, 19: 34.0, 20: 34.0, 21: 34.0, 22: 34.0, 23: 34.0, 24: 34.0, 25: 34.0, 26: 34.0, 27: 34.0, 28: 34.0, 29: 34.0, 30: 34.0, 31: 34.0, 32: 34.0, 33: 34.0, 34: 34.0, 35: 34.0, 36: 34.0, 37: 34.0, 38: 34.0, 39: 34.0, 40: 34.0, 41: 34.0, 42: 34.0, 43: 34.0, 44: 34.0, 45: 34.0, 46: 34.0, 47: 34.0, 48: 34.0, 49: 34.0, 50: 34.0, 51: 34.0, 52: 34.0, 53: 34.0, 54: 34.0, 55: 34.0, 56: 34.0, 57: 34.0, 58: 34.0, 59: 34.0, 60: 34.0, 61: 34.0, 62: 34.0, 63: 34.0}",2025-03-12 20:34:30.774425
569.4,"{0: 100.0, 1: 50.0, 2: 27.3, 3: 30.0, 4: 55.6, 5: 54.5, 6: 44.4, 7: 45.5, 8: 50.0, 9: 50.0, 10: 50.0, 11: 44.4, 12: 50.0, 13: 18.2, 14: 50.0, 15: 50.0, 16: 90.0, 17: 20.0, 18: 22.2, 19: 30.0, 20: 36.4, 21: 30.0, 22: 40.0, 23: 36.4, 24: 45.5, 25: 20.0, 26: 22.2, 27: 18.2, 28: 30.0, 29: 20.0, 30: 0.0, 31: 30.0, 32: 20.0, 33: 44.4, 34: 40.0, 35: 40.0, 36: 50.0, 37: 20.0, 38: 50.0, 39: 70.0, 40: 44.4, 41: 50.0, 42: 50.0, 43: 50.0, 44: 50.0, 45: 50.0, 46: 44.4, 47: 50.0, 48: 27.3, 49: 45.5, 50: 30.0, 51: 22.2, 52: 22.2, 53: 30.0, 54: 22.2, 55: 20.0, 56: 22.2, 57: 0.0, 58: 30.0, 59: 36.4, 60: 20.0, 61: 20.0, 62: 11.1, 63: 0.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:34:33.097064
409.4,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 50.0, 5: 40.0, 6: 0.0, 7: 100.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 50.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 50.0, 17: 0.0, 18: 0.0, 19: 45.5, 20: 0.0, 21: 50.0, 22: 44.4, 23: 100.0, 24: 0.0, 25: 0.0, 26: 40.0, 27: 40.0, 28: 0.0, 29: 40.0, 30: 0.0, 31: 33.3, 32: 44.4, 33: 0.0, 34: 40.0, 35: 0.0, 36: 0.0, 37: 44.4, 38: 36.4, 39: 0.0, 40: 40.0, 41: 40.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 44.4, 46: 0.0, 47: 40.0, 48: 50.0, 49: 90.0, 50: 50.0, 51: 40.0, 52: 40.0, 53: 50.0, 54: 44.4, 55: 33.3, 56: 40.0, 57: 0.0, 58: 45.5, 59: 0.0, 60: 50.0, 61: 40.0, 62: 50.0, 63: 0.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:34:35.423332
179.8,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 20.0, 4: 20.0, 5: 0.0, 6: 90.0, 7: 18.2, 8: 0.0, 9: 0.0, 10: 11.1, 11: 0.0, 12: 11.1, 13: 0.0, 14: 0.0, 15: 0.0, 16: 100.0, 17: 0.0, 18: 0.0, 19: 20.0, 20: 18.2, 21: 0.0, 22: 11.1, 23: 20.0, 24: 0.0, 25: 0.0, 26: 100.0, 27: 11.1, 28: 20.0, 29: 11.1, 30: 0.0, 31: 10.0, 32: 20.0, 33: 0.0, 34: 11.1, 35: 0.0, 36: 0.0, 37: 20.0, 38: 0.0, 39: 10.0, 40: 18.2, 41: 18.2, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 20.0, 48: 10.0, 49: 0.0, 50: 20.0, 51: 20.0, 52: 11.1, 53: 18.2, 54: 20.0, 55: 20.0, 56: 20.0, 57: 20.0, 58: 10.0, 59: 18.2, 60: 0.0, 61: 11.1, 62: 20.0, 63: 0.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:34:37.753409
1118.5,"{0: 10.0, 1: 0.0, 2: 10.0, 3: 0.0, 4: 10.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 10.0, 15: 0.0, 16: 100.0, 17: 10.0, 18: 10.0, 19: 18.2, 20: 0.0, 21: 10.0, 22: 0.0, 23: 18.2, 24: 0.0, 25: 10.0, 26: 10.0, 27: 18.2, 28: 0.0, 29: 0.0, 30: 100.0, 31: 0.0, 32: 10.0, 33: 0.0, 34: 9.1, 35: 0.0, 36: 0.0, 37: 0.0, 38: 100.0, 39: 0.0, 40: 9.1, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 18.2, 51: 18.2, 52: 9.1, 53: 10.0, 54: 10.0, 55: 10.0, 56: 0.0, 57: 10.0, 58: 18.2, 59: 11.1, 60: 0.0, 61: 0.0, 62: 0.0, 63: 10.0}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 20:34:40.069400
928.4,"{0: 100.0, 1: 0.0, 2: 20.0, 3: 10.0, 4: 0.0, 5: 0.0, 6: 11.1, 7: 0.0, 8: 20.0, 9: 0.0, 10: 20.0, 11: 0.0, 12: 0.0, 13: 10.0, 14: 11.1, 15: 11.1, 16: 0.0, 17: 90.9, 18: 20.0, 19: 0.0, 20: 20.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 11.1, 25: 0.0, 26: 20.0, 27: 11.1, 28: 10.0, 29: 0.0, 30: 80.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 11.1, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 18.2, 41: 0.0, 42: 0.0, 43: 18.2, 44: 20.0, 45: 0.0, 46: 10.0, 47: 0.0, 48: 11.1, 49: 18.2, 50: 0.0, 51: 20.0, 52: 20.0, 53: 10.0, 54: 0.0, 55: 20.0, 56: 11.1, 57: 10.0, 58: 18.2, 59: 0.0, 60: 11.1, 61: 0.0, 62: 10.0, 63: 20.0}","{0: 33.3125, 1: 33.3125, 2: 33.3125, 3: 33.3125, 4: 33.3125, 5: 33.3125, 6: 33.3125, 7: 33.3125, 8: 33.3125, 9: 33.3125, 10: 33.3125, 11: 33.3125, 12: 33.3125, 13: 33.3125, 14: 33.3125, 15: 33.3125, 16: 33.3125, 17: 33.3125, 18: 33.3125, 19: 33.3125, 20: 33.3125, 21: 33.3125, 22: 33.3125, 23: 33.3125, 24: 33.3125, 25: 33.3125, 26: 33.3125, 27: 33.3125, 28: 33.3125, 29: 33.3125, 30: 33.3125, 31: 33.3125, 32: 33.3125, 33: 33.3125, 34: 33.3125, 35: 33.3125, 36: 33.3125, 37: 33.3125, 38: 33.3125, 39: 33.3125, 40: 33.3125, 41: 33.3125, 42: 33.3125, 43: 33.3125, 44: 33.3125, 45: 33.3125, 46: 33.3125, 47: 33.3125, 48: 33.3125, 49: 33.3125, 50: 33.3125, 51: 33.3125, 52: 33.3125, 53: 33.3125, 54: 33.3125, 55: 33.3125, 56: 33.3125, 57: 33.3125, 58: 33.3125, 59: 33.3125, 60: 33.3125, 61: 33.3125, 62: 33.3125, 63: 33.3125}",2025-03-12 20:34:42.415278
678.9,"{0: 0.0, 1: 0.0, 2: 30.0, 3: 20.0, 4: 0.0, 5: 20.0, 6: 20.0, 7: 0.0, 8: 27.3, 9: 20.0, 10: 27.3, 11: 0.0, 12: 100.0, 13: 0.0, 14: 20.0, 15: 20.0, 16: 10.0, 17: 0.0, 18: 11.1, 19: 27.3, 20: 0.0, 21: 0.0, 22: 20.0, 23: 20.0, 24: 0.0, 25: 20.0, 26: 0.0, 27: 0.0, 28: 18.2, 29: 0.0, 30: 0.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 27.3, 35: 0.0, 36: 20.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 22.2, 41: 0.0, 42: 0.0, 43: 20.0, 44: 0.0, 45: 20.0, 46: 0.0, 47: 0.0, 48: 20.0, 49: 90.0, 50: 0.0, 51: 0.0, 52: 18.2, 53: 30.0, 54: 0.0, 55: 0.0, 56: 20.0, 57: 22.2, 58: 20.0, 59: 22.2, 60: 20.0, 61: 20.0, 62: 100.0, 63: 20.0}","{0: 33.3125, 1: 33.3125, 2: 33.3125, 3: 33.3125, 4: 33.3125, 5: 33.3125, 6: 33.3125, 7: 33.3125, 8: 33.3125, 9: 33.3125, 10: 33.3125, 11: 33.3125, 12: 33.3125, 13: 33.3125, 14: 33.3125, 15: 33.3125, 16: 33.3125, 17: 33.3125, 18: 33.3125, 19: 33.3125, 20: 33.3125, 21: 33.3125, 22: 33.3125, 23: 33.3125, 24: 33.3125, 25: 33.3125, 26: 33.3125, 27: 33.3125, 28: 33.3125, 29: 33.3125, 30: 33.3125, 31: 33.3125, 32: 33.3125, 33: 33.3125, 34: 33.3125, 35: 33.3125, 36: 33.3125, 37: 33.3125, 38: 33.3125, 39: 33.3125, 40: 33.3125, 41: 33.3125, 42: 33.3125, 43: 33.3125, 44: 33.3125, 45: 33.3125, 46: 33.3125, 47: 33.3125, 48: 33.3125, 49: 33.3125, 50: 33.3125, 51: 33.3125, 52: 33.3125, 53: 33.3125, 54: 33.3125, 55: 33.3125, 56: 33.3125, 57: 33.3125, 58: 33.3125, 59: 33.3125, 60: 33.3125, 61: 33.3125, 62: 33.3125, 63: 33.3125}",2025-03-12 20:34:44.732973
