Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
859.1,"{0: 0.0, 1: 0.0, 2: 20.0, 3: 0.0, 4: 20.0, 5: 20.0, 6: 20.0, 7: 11.1, 8: 30.0, 9: 11.1, 10: 0.0, 11: 10.0, 12: 0.0, 13: 18.2, 14: 0.0, 15: 11.1, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 100.0, 22: 0.0, 23: 20.0, 24: 18.2, 25: 0.0, 26: 20.0, 27: 0.0, 28: 0.0, 29: 20.0, 30: 0.0, 31: 20.0, 32: 20.0, 33: 0.0, 34: 18.2, 35: 20.0, 36: 11.1, 37: 20.0, 38: 11.1, 39: 20.0, 40: 18.2, 41: 22.2, 42: 11.1, 43: 18.2, 44: 20.0, 45: 20.0, 46: 20.0, 47: 18.2, 48: 20.0, 49: 0.0, 50: 70.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 10.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.9375, 1: 32.9375, 2: 32.9375, 3: 32.9375, 4: 32.9375, 5: 32.9375, 6: 32.9375, 7: 32.9375, 8: 32.9375, 9: 32.9375, 10: 32.9375, 11: 32.9375, 12: 32.9375, 13: 32.9375, 14: 32.9375, 15: 32.9375, 16: 32.9375, 17: 32.9375, 18: 32.9375, 19: 32.9375, 20: 32.9375, 21: 32.9375, 22: 32.9375, 23: 32.9375, 24: 32.9375, 25: 32.9375, 26: 32.9375, 27: 32.9375, 28: 32.9375, 29: 32.9375, 30: 32.9375, 31: 32.9375, 32: 32.9375, 33: 32.9375, 34: 32.9375, 35: 32.9375, 36: 32.9375, 37: 32.9375, 38: 32.9375, 39: 32.9375, 40: 32.9375, 41: 32.9375, 42: 32.9375, 43: 32.9375, 44: 32.9375, 45: 32.9375, 46: 32.9375, 47: 32.9375, 48: 32.9375, 49: 32.9375, 50: 32.9375, 51: 32.9375, 52: 32.9375, 53: 32.9375, 54: 32.9375, 55: 32.9375, 56: 32.9375, 57: 32.9375, 58: 32.9375, 59: 32.9375, 60: 32.9375, 61: 32.9375, 62: 32.9375, 63: 32.9375}",2025-03-12 20:25:11.917684
849.1,"{0: 0.0, 1: 0.0, 2: 40.0, 3: 0.0, 4: 37.5, 5: 40.0, 6: 44.4, 7: 54.5, 8: 36.4, 9: 44.4, 10: 0.0, 11: 40.0, 12: 0.0, 13: 44.4, 14: 37.5, 15: 44.4, 16: 0.0, 17: 0.0, 18: 0.0, 19: 22.2, 20: 0.0, 21: 40.0, 22: 0.0, 23: 40.0, 24: 44.4, 25: 0.0, 26: 37.5, 27: 0.0, 28: 0.0, 29: 44.4, 30: 0.0, 31: 50.0, 32: 44.4, 33: 0.0, 34: 44.4, 35: 50.0, 36: 37.5, 37: 44.4, 38: 40.0, 39: 55.6, 40: 50.0, 41: 40.0, 42: 44.4, 43: 37.5, 44: 44.4, 45: 44.4, 46: 44.4, 47: 33.3, 48: 40.0, 49: 0.0, 50: 40.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 60.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.8125, 1: 32.8125, 2: 32.8125, 3: 32.8125, 4: 32.8125, 5: 32.8125, 6: 32.8125, 7: 32.8125, 8: 32.8125, 9: 32.8125, 10: 32.8125, 11: 32.8125, 12: 32.8125, 13: 32.8125, 14: 32.8125, 15: 32.8125, 16: 32.8125, 17: 32.8125, 18: 32.8125, 19: 32.8125, 20: 32.8125, 21: 32.8125, 22: 32.8125, 23: 32.8125, 24: 32.8125, 25: 32.8125, 26: 32.8125, 27: 32.8125, 28: 32.8125, 29: 32.8125, 30: 32.8125, 31: 32.8125, 32: 32.8125, 33: 32.8125, 34: 32.8125, 35: 32.8125, 36: 32.8125, 37: 32.8125, 38: 32.8125, 39: 32.8125, 40: 32.8125, 41: 32.8125, 42: 32.8125, 43: 32.8125, 44: 32.8125, 45: 32.8125, 46: 32.8125, 47: 32.8125, 48: 32.8125, 49: 32.8125, 50: 32.8125, 51: 32.8125, 52: 32.8125, 53: 32.8125, 54: 32.8125, 55: 32.8125, 56: 32.8125, 57: 32.8125, 58: 32.8125, 59: 32.8125, 60: 32.8125, 61: 32.8125, 62: 32.8125, 63: 32.8125}",2025-03-12 20:25:14.244557
1338.3,"{0: 60.0, 1: 0.0, 2: 10.0, 3: 0.0, 4: 10.0, 5: 0.0, 6: 0.0, 7: 10.0, 8: 40.0, 9: 0.0, 10: 0.0, 11: 10.0, 12: 0.0, 13: 10.0, 14: 10.0, 15: 0.0, 16: 0.0, 17: 9.1, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 10.0, 24: 0.0, 25: 0.0, 26: 9.1, 27: 0.0, 28: 0.0, 29: 10.0, 30: 0.0, 31: 10.0, 32: 10.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 9.1, 38: 9.1, 39: 0.0, 40: 0.0, 41: 10.0, 42: 9.1, 43: 9.1, 44: 0.0, 45: 9.1, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 100.0, 58: 0.0, 59: 0.0, 60: 10.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.25, 1: 33.25, 2: 33.25, 3: 33.25, 4: 33.25, 5: 33.25, 6: 33.25, 7: 33.25, 8: 33.25, 9: 33.25, 10: 33.25, 11: 33.25, 12: 33.25, 13: 33.25, 14: 33.25, 15: 33.25, 16: 33.25, 17: 33.25, 18: 33.25, 19: 33.25, 20: 33.25, 21: 33.25, 22: 33.25, 23: 33.25, 24: 33.25, 25: 33.25, 26: 33.25, 27: 33.25, 28: 33.25, 29: 33.25, 30: 33.25, 31: 33.25, 32: 33.25, 33: 33.25, 34: 33.25, 35: 33.25, 36: 33.25, 37: 33.25, 38: 33.25, 39: 33.25, 40: 33.25, 41: 33.25, 42: 33.25, 43: 33.25, 44: 33.25, 45: 33.25, 46: 33.25, 47: 33.25, 48: 33.25, 49: 33.25, 50: 33.25, 51: 33.25, 52: 33.25, 53: 33.25, 54: 33.25, 55: 33.25, 56: 33.25, 57: 33.25, 58: 33.25, 59: 33.25, 60: 33.25, 61: 33.25, 62: 33.25, 63: 33.25}",2025-03-12 20:25:16.587759
99.9,"{0: 100.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 33.3, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 63.6, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.375, 1: 33.375, 2: 33.375, 3: 33.375, 4: 33.375, 5: 33.375, 6: 33.375, 7: 33.375, 8: 33.375, 9: 33.375, 10: 33.375, 11: 33.375, 12: 33.375, 13: 33.375, 14: 33.375, 15: 33.375, 16: 33.375, 17: 33.375, 18: 33.375, 19: 33.375, 20: 33.375, 21: 33.375, 22: 33.375, 23: 33.375, 24: 33.375, 25: 33.375, 26: 33.375, 27: 33.375, 28: 33.375, 29: 33.375, 30: 33.375, 31: 33.375, 32: 33.375, 33: 33.375, 34: 33.375, 35: 33.375, 36: 33.375, 37: 33.375, 38: 33.375, 39: 33.375, 40: 33.375, 41: 33.375, 42: 33.375, 43: 33.375, 44: 33.375, 45: 33.375, 46: 33.375, 47: 33.375, 48: 33.375, 49: 33.375, 50: 33.375, 51: 33.375, 52: 33.375, 53: 33.375, 54: 33.375, 55: 33.375, 56: 33.375, 57: 33.375, 58: 33.375, 59: 33.375, 60: 33.375, 61: 33.375, 62: 33.375, 63: 33.375}",2025-03-12 20:25:18.913381
1078.6,"{0: 45.5, 1: 80.0, 2: 70.0, 3: 40.0, 4: 0.0, 5: 60.0, 6: 63.6, 7: 70.0, 8: 0.0, 9: 70.0, 10: 0.0, 11: 70.0, 12: 0.0, 13: 70.0, 14: 70.0, 15: 70.0, 16: 0.0, 17: 70.0, 18: 9.1, 19: 66.7, 20: 0.0, 21: 100.0, 22: 0.0, 23: 63.6, 24: 0.0, 25: 63.6, 26: 63.6, 27: 0.0, 28: 0.0, 29: 0.0, 30: 54.5, 31: 0.0, 32: 63.6, 33: 0.0, 34: 70.0, 35: 63.6, 36: 63.6, 37: 63.6, 38: 63.6, 39: 70.0, 40: 60.0, 41: 70.0, 42: 70.0, 43: 63.6, 44: 70.0, 45: 70.0, 46: 70.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 60.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.0, 1: 33.0, 2: 33.0, 3: 33.0, 4: 33.0, 5: 33.0, 6: 33.0, 7: 33.0, 8: 33.0, 9: 33.0, 10: 33.0, 11: 33.0, 12: 33.0, 13: 33.0, 14: 33.0, 15: 33.0, 16: 33.0, 17: 33.0, 18: 33.0, 19: 33.0, 20: 33.0, 21: 33.0, 22: 33.0, 23: 33.0, 24: 33.0, 25: 33.0, 26: 33.0, 27: 33.0, 28: 33.0, 29: 33.0, 30: 33.0, 31: 33.0, 32: 33.0, 33: 33.0, 34: 33.0, 35: 33.0, 36: 33.0, 37: 33.0, 38: 33.0, 39: 33.0, 40: 33.0, 41: 33.0, 42: 33.0, 43: 33.0, 44: 33.0, 45: 33.0, 46: 33.0, 47: 33.0, 48: 33.0, 49: 33.0, 50: 33.0, 51: 33.0, 52: 33.0, 53: 33.0, 54: 33.0, 55: 33.0, 56: 33.0, 57: 33.0, 58: 33.0, 59: 33.0, 60: 33.0, 61: 33.0, 62: 33.0, 63: 33.0}",2025-03-12 20:25:21.247271
1408.1,"{0: 0.0, 1: 77.8, 2: 37.5, 3: 44.4, 4: 33.3, 5: 50.0, 6: 0.0, 7: 50.0, 8: 0.0, 9: 44.4, 10: 27.3, 11: 44.4, 12: 0.0, 13: 44.4, 14: 0.0, 15: 44.4, 16: 0.0, 17: 44.4, 18: 0.0, 19: 44.4, 20: 0.0, 21: 0.0, 22: 0.0, 23: 44.4, 24: 44.4, 25: 0.0, 26: 40.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 37.5, 31: 0.0, 32: 44.4, 33: 33.3, 34: 44.4, 35: 0.0, 36: 44.4, 37: 44.4, 38: 44.4, 39: 44.4, 40: 37.5, 41: 37.5, 42: 44.4, 43: 44.4, 44: 37.5, 45: 44.4, 46: 44.4, 47: 44.4, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 37.5, 61: 0.0, 62: 81.8, 63: 0.0}","{0: 32.75, 1: 32.75, 2: 32.75, 3: 32.75, 4: 32.75, 5: 32.75, 6: 32.75, 7: 32.75, 8: 32.75, 9: 32.75, 10: 32.75, 11: 32.75, 12: 32.75, 13: 32.75, 14: 32.75, 15: 32.75, 16: 32.75, 17: 32.75, 18: 32.75, 19: 32.75, 20: 32.75, 21: 32.75, 22: 32.75, 23: 32.75, 24: 32.75, 25: 32.75, 26: 32.75, 27: 32.75, 28: 32.75, 29: 32.75, 30: 32.75, 31: 32.75, 32: 32.75, 33: 32.75, 34: 32.75, 35: 32.75, 36: 32.75, 37: 32.75, 38: 32.75, 39: 32.75, 40: 32.75, 41: 32.75, 42: 32.75, 43: 32.75, 44: 32.75, 45: 32.75, 46: 32.75, 47: 32.75, 48: 32.75, 49: 32.75, 50: 32.75, 51: 32.75, 52: 32.75, 53: 32.75, 54: 32.75, 55: 32.75, 56: 32.75, 57: 32.75, 58: 32.75, 59: 32.75, 60: 32.75, 61: 32.75, 62: 32.75, 63: 32.75}",2025-03-12 20:25:23.577301
1118.8,"{0: 33.3, 1: 81.8, 2: 30.0, 3: 30.0, 4: 0.0, 5: 30.0, 6: 0.0, 7: 36.4, 8: 0.0, 9: 36.4, 10: 11.1, 11: 33.3, 12: 0.0, 13: 33.3, 14: 0.0, 15: 30.0, 16: 0.0, 17: 33.3, 18: 0.0, 19: 33.3, 20: 40.0, 21: 0.0, 22: 0.0, 23: 40.0, 24: 33.3, 25: 36.4, 26: 40.0, 27: 0.0, 28: 0.0, 29: 100.0, 30: 0.0, 31: 40.0, 32: 0.0, 33: 0.0, 34: 30.0, 35: 33.3, 36: 33.3, 37: 30.0, 38: 33.3, 39: 30.0, 40: 30.0, 41: 33.3, 42: 30.0, 43: 33.3, 44: 40.0, 45: 40.0, 46: 33.3, 47: 30.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.8125, 1: 32.8125, 2: 32.8125, 3: 32.8125, 4: 32.8125, 5: 32.8125, 6: 32.8125, 7: 32.8125, 8: 32.8125, 9: 32.8125, 10: 32.8125, 11: 32.8125, 12: 32.8125, 13: 32.8125, 14: 32.8125, 15: 32.8125, 16: 32.8125, 17: 32.8125, 18: 32.8125, 19: 32.8125, 20: 32.8125, 21: 32.8125, 22: 32.8125, 23: 32.8125, 24: 32.8125, 25: 32.8125, 26: 32.8125, 27: 32.8125, 28: 32.8125, 29: 32.8125, 30: 32.8125, 31: 32.8125, 32: 32.8125, 33: 32.8125, 34: 32.8125, 35: 32.8125, 36: 32.8125, 37: 32.8125, 38: 32.8125, 39: 32.8125, 40: 32.8125, 41: 32.8125, 42: 32.8125, 43: 32.8125, 44: 32.8125, 45: 32.8125, 46: 32.8125, 47: 32.8125, 48: 32.8125, 49: 32.8125, 50: 32.8125, 51: 32.8125, 52: 32.8125, 53: 32.8125, 54: 32.8125, 55: 32.8125, 56: 32.8125, 57: 32.8125, 58: 32.8125, 59: 32.8125, 60: 32.8125, 61: 32.8125, 62: 32.8125, 63: 32.8125}",2025-03-12 20:25:25.883786
1328.2,"{0: 80.0, 1: 0.0, 2: 0.0, 3: 44.4, 4: 0.0, 5: 40.0, 6: 0.0, 7: 40.0, 8: 0.0, 9: 40.0, 10: 20.0, 11: 44.4, 12: 0.0, 13: 40.0, 14: 44.4, 15: 44.4, 16: 0.0, 17: 50.0, 18: 0.0, 19: 44.4, 20: 0.0, 21: 100.0, 22: 0.0, 23: 45.5, 24: 0.0, 25: 44.4, 26: 40.0, 27: 0.0, 28: 44.4, 29: 0.0, 30: 9.1, 31: 40.0, 32: 40.0, 33: 45.5, 34: 40.0, 35: 50.0, 36: 45.5, 37: 40.0, 38: 44.4, 39: 40.0, 40: 45.5, 41: 40.0, 42: 44.4, 43: 40.0, 44: 44.4, 45: 40.0, 46: 44.4, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 44.4, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.8125, 1: 32.8125, 2: 32.8125, 3: 32.8125, 4: 32.8125, 5: 32.8125, 6: 32.8125, 7: 32.8125, 8: 32.8125, 9: 32.8125, 10: 32.8125, 11: 32.8125, 12: 32.8125, 13: 32.8125, 14: 32.8125, 15: 32.8125, 16: 32.8125, 17: 32.8125, 18: 32.8125, 19: 32.8125, 20: 32.8125, 21: 32.8125, 22: 32.8125, 23: 32.8125, 24: 32.8125, 25: 32.8125, 26: 32.8125, 27: 32.8125, 28: 32.8125, 29: 32.8125, 30: 32.8125, 31: 32.8125, 32: 32.8125, 33: 32.8125, 34: 32.8125, 35: 32.8125, 36: 32.8125, 37: 32.8125, 38: 32.8125, 39: 32.8125, 40: 32.8125, 41: 32.8125, 42: 32.8125, 43: 32.8125, 44: 32.8125, 45: 32.8125, 46: 32.8125, 47: 32.8125, 48: 32.8125, 49: 32.8125, 50: 32.8125, 51: 32.8125, 52: 32.8125, 53: 32.8125, 54: 32.8125, 55: 32.8125, 56: 32.8125, 57: 32.8125, 58: 32.8125, 59: 32.8125, 60: 32.8125, 61: 32.8125, 62: 32.8125, 63: 32.8125}",2025-03-12 20:25:28.215663
579.4,"{0: 88.9, 1: 55.6, 2: 0.0, 3: 55.6, 4: 0.0, 5: 54.5, 6: 0.0, 7: 60.0, 8: 0.0, 9: 55.6, 10: 10.0, 11: 54.5, 12: 0.0, 13: 60.0, 14: 55.6, 15: 60.0, 16: 0.0, 17: 60.0, 18: 0.0, 19: 60.0, 20: 0.0, 21: 100.0, 22: 0.0, 23: 60.0, 24: 0.0, 25: 60.0, 26: 54.5, 27: 0.0, 28: 60.0, 29: 0.0, 30: 0.0, 31: 55.6, 32: 0.0, 33: 0.0, 34: 54.5, 35: 55.6, 36: 60.0, 37: 60.0, 38: 50.0, 39: 50.0, 40: 55.6, 41: 55.6, 42: 55.6, 43: 55.6, 44: 60.0, 45: 55.6, 46: 55.6, 47: 60.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 50.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.625, 1: 32.625, 2: 32.625, 3: 32.625, 4: 32.625, 5: 32.625, 6: 32.625, 7: 32.625, 8: 32.625, 9: 32.625, 10: 32.625, 11: 32.625, 12: 32.625, 13: 32.625, 14: 32.625, 15: 32.625, 16: 32.625, 17: 32.625, 18: 32.625, 19: 32.625, 20: 32.625, 21: 32.625, 22: 32.625, 23: 32.625, 24: 32.625, 25: 32.625, 26: 32.625, 27: 32.625, 28: 32.625, 29: 32.625, 30: 32.625, 31: 32.625, 32: 32.625, 33: 32.625, 34: 32.625, 35: 32.625, 36: 32.625, 37: 32.625, 38: 32.625, 39: 32.625, 40: 32.625, 41: 32.625, 42: 32.625, 43: 32.625, 44: 32.625, 45: 32.625, 46: 32.625, 47: 32.625, 48: 32.625, 49: 32.625, 50: 32.625, 51: 32.625, 52: 32.625, 53: 32.625, 54: 32.625, 55: 32.625, 56: 32.625, 57: 32.625, 58: 32.625, 59: 32.625, 60: 32.625, 61: 32.625, 62: 32.625, 63: 32.625}",2025-03-12 20:25:30.545391
1568.2,"{0: 54.5, 1: 45.5, 2: 0.0, 3: 54.5, 4: 0.0, 5: 54.5, 6: 0.0, 7: 54.5, 8: 0.0, 9: 50.0, 10: 18.2, 11: 50.0, 12: 0.0, 13: 45.5, 14: 0.0, 15: 54.5, 16: 0.0, 17: 40.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 100.0, 22: 0.0, 23: 50.0, 24: 0.0, 25: 45.5, 26: 50.0, 27: 0.0, 28: 50.0, 29: 0.0, 30: 0.0, 31: 50.0, 32: 0.0, 33: 88.9, 34: 50.0, 35: 50.0, 36: 44.4, 37: 50.0, 38: 54.5, 39: 50.0, 40: 50.0, 41: 50.0, 42: 50.0, 43: 50.0, 44: 44.4, 45: 54.5, 46: 50.0, 47: 50.0, 48: 0.0, 49: 0.0, 50: 50.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 50.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 32.625, 1: 32.625, 2: 32.625, 3: 32.625, 4: 32.625, 5: 32.625, 6: 32.625, 7: 32.625, 8: 32.625, 9: 32.625, 10: 32.625, 11: 32.625, 12: 32.625, 13: 32.625, 14: 32.625, 15: 32.625, 16: 32.625, 17: 32.625, 18: 32.625, 19: 32.625, 20: 32.625, 21: 32.625, 22: 32.625, 23: 32.625, 24: 32.625, 25: 32.625, 26: 32.625, 27: 32.625, 28: 32.625, 29: 32.625, 30: 32.625, 31: 32.625, 32: 32.625, 33: 32.625, 34: 32.625, 35: 32.625, 36: 32.625, 37: 32.625, 38: 32.625, 39: 32.625, 40: 32.625, 41: 32.625, 42: 32.625, 43: 32.625, 44: 32.625, 45: 32.625, 46: 32.625, 47: 32.625, 48: 32.625, 49: 32.625, 50: 32.625, 51: 32.625, 52: 32.625, 53: 32.625, 54: 32.625, 55: 32.625, 56: 32.625, 57: 32.625, 58: 32.625, 59: 32.625, 60: 32.625, 61: 32.625, 62: 32.625, 63: 32.625}",2025-03-12 20:25:32.881791
1688.0,"{0: 0.0, 1: 40.0, 2: 54.5, 3: 54.5, 4: 0.0, 5: 54.5, 6: 0.0, 7: 54.5, 8: 0.0, 9: 50.0, 10: 20.0, 11: 54.5, 12: 0.0, 13: 45.5, 14: 0.0, 15: 54.5, 16: 0.0, 17: 50.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 54.5, 24: 0.0, 25: 54.5, 26: 50.0, 27: 0.0, 28: 40.0, 29: 0.0, 30: 0.0, 31: 50.0, 32: 50.0, 33: 0.0, 34: 54.5, 35: 54.5, 36: 54.5, 37: 50.0, 38: 54.5, 39: 50.0, 40: 45.5, 41: 50.0, 42: 80.0, 43: 54.5, 44: 50.0, 45: 54.5, 46: 50.0, 47: 54.5, 48: 0.0, 49: 0.0, 50: 50.0, 51: 0.0, 52: 100.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 50.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.3125, 1: 33.3125, 2: 33.3125, 3: 33.3125, 4: 33.3125, 5: 33.3125, 6: 33.3125, 7: 33.3125, 8: 33.3125, 9: 33.3125, 10: 33.3125, 11: 33.3125, 12: 33.3125, 13: 33.3125, 14: 33.3125, 15: 33.3125, 16: 33.3125, 17: 33.3125, 18: 33.3125, 19: 33.3125, 20: 33.3125, 21: 33.3125, 22: 33.3125, 23: 33.3125, 24: 33.3125, 25: 33.3125, 26: 33.3125, 27: 33.3125, 28: 33.3125, 29: 33.3125, 30: 33.3125, 31: 33.3125, 32: 33.3125, 33: 33.3125, 34: 33.3125, 35: 33.3125, 36: 33.3125, 37: 33.3125, 38: 33.3125, 39: 33.3125, 40: 33.3125, 41: 33.3125, 42: 33.3125, 43: 33.3125, 44: 33.3125, 45: 33.3125, 46: 33.3125, 47: 33.3125, 48: 33.3125, 49: 33.3125, 50: 33.3125, 51: 33.3125, 52: 33.3125, 53: 33.3125, 54: 33.3125, 55: 33.3125, 56: 33.3125, 57: 33.3125, 58: 33.3125, 59: 33.3125, 60: 33.3125, 61: 33.3125, 62: 33.3125, 63: 33.3125}",2025-03-12 20:25:35.214467
1338.5,"{0: 0.0, 1: 30.0, 2: 30.0, 3: 22.2, 4: 30.0, 5: 30.0, 6: 30.0, 7: 0.0, 8: 0.0, 9: 30.0, 10: 58.3, 11: 33.3, 12: 0.0, 13: 30.0, 14: 0.0, 15: 30.0, 16: 0.0, 17: 30.0, 18: 0.0, 19: 0.0, 20: 10.0, 21: 0.0, 22: 0.0, 23: 30.0, 24: 0.0, 25: 30.0, 26: 30.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 30.0, 32: 30.0, 33: 0.0, 34: 22.2, 35: 20.0, 36: 30.0, 37: 30.0, 38: 22.2, 39: 30.0, 40: 22.2, 41: 30.0, 42: 11.1, 43: 27.3, 44: 22.2, 45: 30.0, 46: 30.0, 47: 22.2, 48: 0.0, 49: 0.0, 50: 27.3, 51: 0.0, 52: 100.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 33.3, 57: 0.0, 58: 0.0, 59: 0.0, 60: 30.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.4375, 1: 33.4375, 2: 33.4375, 3: 33.4375, 4: 33.4375, 5: 33.4375, 6: 33.4375, 7: 33.4375, 8: 33.4375, 9: 33.4375, 10: 33.4375, 11: 33.4375, 12: 33.4375, 13: 33.4375, 14: 33.4375, 15: 33.4375, 16: 33.4375, 17: 33.4375, 18: 33.4375, 19: 33.4375, 20: 33.4375, 21: 33.4375, 22: 33.4375, 23: 33.4375, 24: 33.4375, 25: 33.4375, 26: 33.4375, 27: 33.4375, 28: 33.4375, 29: 33.4375, 30: 33.4375, 31: 33.4375, 32: 33.4375, 33: 33.4375, 34: 33.4375, 35: 33.4375, 36: 33.4375, 37: 33.4375, 38: 33.4375, 39: 33.4375, 40: 33.4375, 41: 33.4375, 42: 33.4375, 43: 33.4375, 44: 33.4375, 45: 33.4375, 46: 33.4375, 47: 33.4375, 48: 33.4375, 49: 33.4375, 50: 33.4375, 51: 33.4375, 52: 33.4375, 53: 33.4375, 54: 33.4375, 55: 33.4375, 56: 33.4375, 57: 33.4375, 58: 33.4375, 59: 33.4375, 60: 33.4375, 61: 33.4375, 62: 33.4375, 63: 33.4375}",2025-03-12 20:25:37.539397
