CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
687.7,"svmem(total=540894633984, available=507050975232, percent=6.3, used=30286123008, free=361635536896, active=64945348608, inactive=103261024256, buffers=2552291328, cached=146420682752, shared=56205312, slab=7692161024)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:22:54.086177
764.4,"svmem(total=540894633984, available=507041239040, percent=6.3, used=30295875584, free=361625767936, active=64955994112, inactive=103261057024, buffers=2552291328, cached=146420699136, shared=56205312, slab=7692881920)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:22:56.395528
748.7,"svmem(total=540894633984, available=507252060160, percent=6.2, used=30085095424, free=361836531712, active=64748679168, inactive=103261114368, buffers=2552291328, cached=146420715520, shared=56205312, slab=7693094912)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:22:58.712298
734.9,"svmem(total=540894633984, available=507251433472, percent=6.2, used=30085713920, free=361835896832, active=64749436928, inactive=103261122560, buffers=2552291328, cached=146420731904, shared=56205312, slab=7693193216)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:01.018439
977.5,"svmem(total=540894633984, available=507191148544, percent=6.2, used=30145986560, free=361775575040, active=64810852352, inactive=103261159424, buffers=2552291328, cached=146420781056, shared=56205312, slab=7693225984)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:03.337228
733.0,"svmem(total=540894633984, available=507159044096, percent=6.2, used=30178086912, free=361743458304, active=64842170368, inactive=103261171712, buffers=2552291328, cached=146420797440, shared=56205312, slab=7692652544)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:05.647924
648.5,"svmem(total=540894633984, available=507157291008, percent=6.2, used=30179848192, free=361741680640, active=64844800000, inactive=103261196288, buffers=2552291328, cached=146420813824, shared=56205312, slab=7692603392)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:07.958695
686.3,"svmem(total=540894633984, available=507155451904, percent=6.2, used=30181687296, free=361739792384, active=64844492800, inactive=103261245440, buffers=2552291328, cached=146420862976, shared=56205312, slab=7693062144)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:10.267236
634.9,"svmem(total=540894633984, available=507135442944, percent=6.2, used=30201692160, free=361719771136, active=64861339648, inactive=103261257728, buffers=2552291328, cached=146420879360, shared=56205312, slab=7693164544)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:12.579466
731.9,"svmem(total=540894633984, available=507133345792, percent=6.2, used=30203768832, free=361717645312, active=64861208576, inactive=103261286400, buffers=2552291328, cached=146420928512, shared=56205312, slab=7693213696)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:14.903131
731.2,"svmem(total=540894633984, available=507132538880, percent=6.2, used=30204559360, free=361716834304, active=64863629312, inactive=103261290496, buffers=2552291328, cached=146420948992, shared=56205312, slab=7693279232)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:17.212821
653.4,"svmem(total=540894633984, available=507133149184, percent=6.2, used=30203936768, free=361717407744, active=64863232000, inactive=103261327360, buffers=2552291328, cached=146420998144, shared=56205312, slab=7693393920)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:19.523298
696.8,"svmem(total=540894633984, available=507123245056, percent=6.2, used=30213873664, free=361707454464, active=64879030272, inactive=103261376512, buffers=2552291328, cached=146421014528, shared=56205312, slab=7692787712)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:21.839749
841.9,"svmem(total=540894633984, available=507122679808, percent=6.2, used=30214463488, free=361706848256, active=64879755264, inactive=103261417472, buffers=2552291328, cached=146421030912, shared=56205312, slab=7692722176)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:24.157492
779.4,"svmem(total=540894633984, available=507120603136, percent=6.2, used=30216540160, free=361704722432, active=64880697344, inactive=103261470720, buffers=2552291328, cached=146421080064, shared=56205312, slab=7692541952)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:26.478308
689.3,"svmem(total=540894633984, available=507120087040, percent=6.2, used=30217076736, free=361704071168, active=64882507776, inactive=103261540352, buffers=2552291328, cached=146421194752, shared=56205312, slab=7692926976)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:28.809376
745.2,"svmem(total=540894633984, available=507117936640, percent=6.2, used=30219210752, free=361701920768, active=64883474432, inactive=103261540352, buffers=2552291328, cached=146421211136, shared=56205312, slab=7692894208)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:31.121370
794.0,"svmem(total=540894633984, available=507117326336, percent=6.2, used=30219825152, free=361701257216, active=64884768768, inactive=103261593600, buffers=2552299520, cached=146421252096, shared=56205312, slab=7692935168)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:33.438242
691.9,"svmem(total=540894633984, available=507116048384, percent=6.2, used=30221123584, free=361699930112, active=64886333440, inactive=103261634560, buffers=2552299520, cached=146421280768, shared=56205312, slab=7693086720)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:35.753909
844.0,"svmem(total=540894633984, available=507117191168, percent=6.2, used=30219980800, free=361700958208, active=64886353920, inactive=103261683712, buffers=2552299520, cached=146421395456, shared=56205312, slab=7693500416)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:38.079152
817.8,"svmem(total=540894633984, available=507117174784, percent=6.2, used=30219984896, free=361700933632, active=64886710272, inactive=103261691904, buffers=2552307712, cached=146421407744, shared=56205312, slab=7694286848)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:40.396196
903.5,"svmem(total=540894633984, available=507119206400, percent=6.2, used=30217957376, free=361702903808, active=64887226368, inactive=103261741056, buffers=2552307712, cached=146421465088, shared=56205312, slab=7693053952)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:42.709951
924.5,"svmem(total=540894633984, available=507119640576, percent=6.2, used=30217515008, free=361703297024, active=64886771712, inactive=103261777920, buffers=2552307712, cached=146421514240, shared=56205312, slab=7693627392)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:45.016135
814.7,"svmem(total=540894633984, available=507116244992, percent=6.2, used=30220906496, free=361699889152, active=64886861824, inactive=103261794304, buffers=2552311808, cached=146421526528, shared=56205312, slab=7693578240)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:47.344730
923.2,"svmem(total=540894633984, available=507113123840, percent=6.2, used=30224031744, free=361696481280, active=64886214656, inactive=103261986816, buffers=2552311808, cached=146421809152, shared=56205312, slab=7693123584)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:49.661487
918.8,"svmem(total=540894633984, available=507112226816, percent=6.2, used=30224912384, free=361695584256, active=64887853056, inactive=103261818880, buffers=2552311808, cached=146421825536, shared=56205312, slab=7694106624)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:51.994745
724.4,"svmem(total=540894633984, available=507575517184, percent=6.2, used=29761626112, free=362158788608, active=64422150144, inactive=103261900800, buffers=2552311808, cached=146421907456, shared=56205312, slab=7692861440)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:54.316351
705.7,"svmem(total=540894633984, available=507605164032, percent=6.2, used=29731971072, free=362188316672, active=64395800576, inactive=103261908992, buffers=2552324096, cached=146422022144, shared=56205312, slab=7694524416)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:56.623631
581.7,"svmem(total=540894633984, available=507597725696, percent=6.2, used=29739425792, free=362180845568, active=64405848064, inactive=103261941760, buffers=2552324096, cached=146422038528, shared=56205312, slab=7694131200)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:23:58.931840
754.8,"svmem(total=540894633984, available=507592437760, percent=6.2, used=29744705536, free=362175549440, active=64410402816, inactive=103261949952, buffers=2552324096, cached=146422054912, shared=56205312, slab=7694098432)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:01.266169
724.1,"svmem(total=540894633984, available=507588014080, percent=6.2, used=29749112832, free=362171084800, active=64413995008, inactive=103261986816, buffers=2552332288, cached=146422104064, shared=56205312, slab=7694626816)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:03.590534
891.5,"svmem(total=540894633984, available=507575754752, percent=6.2, used=29761372160, free=362158804992, active=64423387136, inactive=103262007296, buffers=2552332288, cached=146422124544, shared=56205312, slab=7693807616)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:05.910238
722.3,"svmem(total=540894633984, available=507573440512, percent=6.2, used=29763670016, free=362156490752, active=64425574400, inactive=103262007296, buffers=2552332288, cached=146422140928, shared=56205312, slab=7693856768)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:08.215078
489.4,"svmem(total=540894633984, available=507566530560, percent=6.2, used=29770571776, free=362149572608, active=64430964736, inactive=103262015488, buffers=2552332288, cached=146422157312, shared=56205312, slab=7693856768)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:10.556393
794.9,"svmem(total=540894633984, available=507545378816, percent=6.2, used=29791735808, free=362128326656, active=64451293184, inactive=103262076928, buffers=2552332288, cached=146422239232, shared=56205312, slab=7694168064)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:12.873982
814.8,"svmem(total=540894633984, available=507542769664, percent=6.2, used=29794344960, free=362125701120, active=64453771264, inactive=103262093312, buffers=2552332288, cached=146422255616, shared=56205312, slab=7694397440)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:15.182216
743.5,"svmem(total=540894633984, available=507542011904, percent=6.2, used=29795102720, free=362124926976, active=64456077312, inactive=103262109696, buffers=2552332288, cached=146422272000, shared=56205312, slab=7694643200)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:17.503696
633.1,"svmem(total=540894633984, available=507538571264, percent=6.2, used=29798518784, free=362121428992, active=64457785344, inactive=103262167040, buffers=2552332288, cached=146422353920, shared=56205312, slab=7694594048)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:19.811742
492.6,"svmem(total=540894633984, available=507522191360, percent=6.2, used=29814898688, free=362104999936, active=64473714688, inactive=103262183424, buffers=2552332288, cached=146422403072, shared=56205312, slab=7694790656)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:22.118487
872.9,"svmem(total=540894633984, available=507517800448, percent=6.2, used=29819289600, free=362100559872, active=64479772672, inactive=103262199808, buffers=2552332288, cached=146422452224, shared=56205312, slab=7695462400)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:24.426070
632.2,"svmem(total=540894633984, available=507513151488, percent=6.2, used=29823954944, free=362095878144, active=64484012032, inactive=103262232576, buffers=2552332288, cached=146422468608, shared=56205312, slab=7694725120)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:26.734430
574.3,"svmem(total=540894633984, available=507507716096, percent=6.2, used=29829390336, free=362090356736, active=64488296448, inactive=103262285824, buffers=2552332288, cached=146422554624, shared=56205312, slab=7694397440)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:29.044704
1052.2,"svmem(total=540894633984, available=507497209856, percent=6.2, used=29839888384, free=362079842304, active=64498589696, inactive=103262294016, buffers=2552332288, cached=146422571008, shared=56205312, slab=7694348288)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:31.356774
664.4,"svmem(total=540894633984, available=507493208064, percent=6.2, used=29843881984, free=362075799552, active=64503246848, inactive=103262334976, buffers=2552332288, cached=146422620160, shared=56205312, slab=7695011840)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:33.679731
679.7,"svmem(total=540894633984, available=507491782656, percent=6.2, used=29845299200, free=362074333184, active=64505102336, inactive=103262334976, buffers=2552332288, cached=146422669312, shared=56205312, slab=7694454784)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:35.994628
396.2,"svmem(total=540894633984, available=506955993088, percent=6.3, used=30381129728, free=361513762816, active=65054027776, inactive=103287001088, buffers=2552332288, cached=146447409152, shared=56205312, slab=7695196160)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:38.307820
377.9,"svmem(total=540894633984, available=506982109184, percent=6.3, used=30355308544, free=361533190144, active=65030762496, inactive=103293562880, buffers=2552332288, cached=146453803008, shared=56205312, slab=7694827520)","sdiskusage(total=938517508096, used=394185474048, free=496582504448, percent=44.3)",-1,2025-03-12 20:24:40.629476
409.3,"svmem(total=540894633984, available=506975608832, percent=6.3, used=30361788416, free=361508651008, active=65041002496, inactive=103311532032, buffers=2552344576, cached=146471849984, shared=56205312, slab=7695781888)","sdiskusage(total=938517508096, used=394183835648, free=496584142848, percent=44.3)",-1,2025-03-12 20:24:42.947365
113.2,"svmem(total=540894633984, available=507358711808, percent=6.2, used=29978435584, free=361889226752, active=64651755520, inactive=103313952768, buffers=2552344576, cached=146474627072, shared=56205312, slab=7698006016)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 20:24:45.255203
99.1,"svmem(total=540894633984, available=507385966592, percent=6.2, used=29951164416, free=361916436480, active=64628162560, inactive=103313973248, buffers=2552344576, cached=146474688512, shared=56205312, slab=7697055744)","sdiskusage(total=938517508096, used=394182561792, free=496585416704, percent=44.3)",-1,2025-03-12 20:24:47.569594
