Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
679.2,"{0: 20.0, 1: 0.0, 2: 10.0, 3: 100.0, 4: 0.0, 5: 11.1, 6: 0.0, 7: 18.2, 8: 0.0, 9: 0.0, 10: 0.0, 11: 10.0, 12: 20.0, 13: 0.0, 14: 10.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 20.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 18.2, 23: 11.1, 24: 10.0, 25: 20.0, 26: 0.0, 27: 20.0, 28: 20.0, 29: 18.2, 30: 11.1, 31: 20.0, 32: 11.1, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 18.2, 38: 0.0, 39: 0.0, 40: 0.0, 41: 10.0, 42: 10.0, 43: 0.0, 44: 20.0, 45: 0.0, 46: 0.0, 47: 20.0, 48: 100.0, 49: 27.3, 50: 20.0, 51: 20.0, 52: 10.0, 53: 18.2, 54: 88.9, 55: 18.2, 56: 0.0, 57: 20.0, 58: 0.0, 59: 10.0, 60: 20.0, 61: 0.0, 62: 20.0, 63: 0.0}","{0: 33.875, 1: 33.875, 2: 33.875, 3: 33.875, 4: 33.875, 5: 33.875, 6: 33.875, 7: 33.875, 8: 33.875, 9: 33.875, 10: 33.875, 11: 33.875, 12: 33.875, 13: 33.875, 14: 33.875, 15: 33.875, 16: 33.875, 17: 33.875, 18: 33.875, 19: 33.875, 20: 33.875, 21: 33.875, 22: 33.875, 23: 33.875, 24: 33.875, 25: 33.875, 26: 33.875, 27: 33.875, 28: 33.875, 29: 33.875, 30: 33.875, 31: 33.875, 32: 33.875, 33: 33.875, 34: 33.875, 35: 33.875, 36: 33.875, 37: 33.875, 38: 33.875, 39: 33.875, 40: 33.875, 41: 33.875, 42: 33.875, 43: 33.875, 44: 33.875, 45: 33.875, 46: 33.875, 47: 33.875, 48: 33.875, 49: 33.875, 50: 33.875, 51: 33.875, 52: 33.875, 53: 33.875, 54: 33.875, 55: 33.875, 56: 33.875, 57: 33.875, 58: 33.875, 59: 33.875, 60: 33.875, 61: 33.875, 62: 33.875, 63: 33.875}",2025-03-12 20:22:06.495436
709.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 18.2, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 9.1, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 100.0, 44: 9.1, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 90.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 100.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 20:22:08.830739
1238.6,"{0: 20.0, 1: 20.0, 2: 100.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 40.0, 7: 27.3, 8: 20.0, 9: 0.0, 10: 30.0, 11: 0.0, 12: 27.3, 13: 27.3, 14: 30.0, 15: 0.0, 16: 27.3, 17: 0.0, 18: 0.0, 19: 22.2, 20: 0.0, 21: 0.0, 22: 0.0, 23: 20.0, 24: 30.0, 25: 30.0, 26: 33.3, 27: 20.0, 28: 20.0, 29: 30.0, 30: 20.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 20.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 10.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 30.0, 46: 0.0, 47: 27.3, 48: 20.0, 49: 11.1, 50: 0.0, 51: 20.0, 52: 27.3, 53: 0.0, 54: 0.0, 55: 90.0, 56: 30.0, 57: 0.0, 58: 30.0, 59: 100.0, 60: 27.3, 61: 30.0, 62: 20.0, 63: 27.3}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:22:11.135803
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 100.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 100.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 11.1, 44: 0.0, 45: 9.1, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 90.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 20:22:13.466118
1258.5,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 20.0, 5: 20.0, 6: 0.0, 7: 20.0, 8: 9.1, 9: 18.2, 10: 20.0, 11: 0.0, 12: 0.0, 13: 20.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 20.0, 18: 10.0, 19: 0.0, 20: 22.2, 21: 10.0, 22: 20.0, 23: 20.0, 24: 20.0, 25: 27.3, 26: 10.0, 27: 20.0, 28: 0.0, 29: 100.0, 30: 20.0, 31: 20.0, 32: 0.0, 33: 20.0, 34: 100.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 20.0, 39: 0.0, 40: 11.1, 41: 0.0, 42: 0.0, 43: 0.0, 44: 20.0, 45: 0.0, 46: 20.0, 47: 0.0, 48: 0.0, 49: 22.2, 50: 20.0, 51: 20.0, 52: 0.0, 53: 20.0, 54: 90.0, 55: 20.0, 56: 20.0, 57: 20.0, 58: 0.0, 59: 27.3, 60: 20.0, 61: 20.0, 62: 20.0, 63: 0.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:22:15.799521
839.1,"{0: 20.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 20.0, 5: 20.0, 6: 20.0, 7: 0.0, 8: 0.0, 9: 20.0, 10: 11.1, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 11.1, 16: 20.0, 17: 11.1, 18: 20.0, 19: 11.1, 20: 11.1, 21: 20.0, 22: 18.2, 23: 0.0, 24: 20.0, 25: 20.0, 26: 20.0, 27: 0.0, 28: 20.0, 29: 100.0, 30: 0.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 100.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 20.0, 40: 20.0, 41: 20.0, 42: 0.0, 43: 18.2, 44: 20.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 11.1, 50: 20.0, 51: 0.0, 52: 0.0, 53: 20.0, 54: 90.9, 55: 0.0, 56: 20.0, 57: 0.0, 58: 0.0, 59: 20.0, 60: 0.0, 61: 10.0, 62: 11.1, 63: 20.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:22:18.103013
1058.8,"{0: 18.2, 1: 0.0, 2: 18.2, 3: 0.0, 4: 0.0, 5: 10.0, 6: 0.0, 7: 20.0, 8: 0.0, 9: 11.1, 10: 18.2, 11: 0.0, 12: 0.0, 13: 0.0, 14: 18.2, 15: 11.1, 16: 0.0, 17: 18.2, 18: 9.1, 19: 20.0, 20: 0.0, 21: 0.0, 22: 20.0, 23: 0.0, 24: 10.0, 25: 10.0, 26: 20.0, 27: 100.0, 28: 18.2, 29: 10.0, 30: 0.0, 31: 0.0, 32: 18.2, 33: 0.0, 34: 0.0, 35: 100.0, 36: 0.0, 37: 20.0, 38: 18.2, 39: 0.0, 40: 10.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 18.2, 45: 0.0, 46: 0.0, 47: 0.0, 48: 18.2, 49: 18.2, 50: 20.0, 51: 0.0, 52: 18.2, 53: 20.0, 54: 20.0, 55: 20.0, 56: 90.0, 57: 20.0, 58: 18.2, 59: 18.2, 60: 0.0, 61: 0.0, 62: 20.0, 63: 20.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 20:22:20.444051
1488.4,"{0: 45.5, 1: 33.3, 2: 100.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 9.1, 7: 0.0, 8: 45.5, 9: 30.0, 10: 20.0, 11: 50.0, 12: 0.0, 13: 0.0, 14: 50.0, 15: 0.0, 16: 0.0, 17: 9.1, 18: 40.0, 19: 50.0, 20: 10.0, 21: 0.0, 22: 40.0, 23: 44.4, 24: 40.0, 25: 0.0, 26: 100.0, 27: 0.0, 28: 40.0, 29: 0.0, 30: 45.5, 31: 0.0, 32: 44.4, 33: 0.0, 34: 0.0, 35: 44.4, 36: 0.0, 37: 50.0, 38: 54.5, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 50.0, 45: 0.0, 46: 0.0, 47: 50.0, 48: 45.5, 49: 44.4, 50: 40.0, 51: 50.0, 52: 50.0, 53: 50.0, 54: 45.5, 55: 50.0, 56: 90.0, 57: 0.0, 58: 36.4, 59: 30.0, 60: 0.0, 61: 0.0, 62: 50.0, 63: 54.5}","{0: 33.625, 1: 33.625, 2: 33.625, 3: 33.625, 4: 33.625, 5: 33.625, 6: 33.625, 7: 33.625, 8: 33.625, 9: 33.625, 10: 33.625, 11: 33.625, 12: 33.625, 13: 33.625, 14: 33.625, 15: 33.625, 16: 33.625, 17: 33.625, 18: 33.625, 19: 33.625, 20: 33.625, 21: 33.625, 22: 33.625, 23: 33.625, 24: 33.625, 25: 33.625, 26: 33.625, 27: 33.625, 28: 33.625, 29: 33.625, 30: 33.625, 31: 33.625, 32: 33.625, 33: 33.625, 34: 33.625, 35: 33.625, 36: 33.625, 37: 33.625, 38: 33.625, 39: 33.625, 40: 33.625, 41: 33.625, 42: 33.625, 43: 33.625, 44: 33.625, 45: 33.625, 46: 33.625, 47: 33.625, 48: 33.625, 49: 33.625, 50: 33.625, 51: 33.625, 52: 33.625, 53: 33.625, 54: 33.625, 55: 33.625, 56: 33.625, 57: 33.625, 58: 33.625, 59: 33.625, 60: 33.625, 61: 33.625, 62: 33.625, 63: 33.625}",2025-03-12 20:22:22.768477
309.6,"{0: 20.0, 1: 9.1, 2: 100.0, 3: 0.0, 4: 22.2, 5: 22.2, 6: 22.2, 7: 18.2, 8: 10.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 20.0, 14: 0.0, 15: 0.0, 16: 20.0, 17: 22.2, 18: 90.0, 19: 0.0, 20: 20.0, 21: 0.0, 22: 22.2, 23: 0.0, 24: 30.0, 25: 22.2, 26: 20.0, 27: 20.0, 28: 20.0, 29: 20.0, 30: 0.0, 31: 0.0, 32: 22.2, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 20.0, 44: 11.1, 45: 0.0, 46: 30.0, 47: 22.2, 48: 9.1, 49: 20.0, 50: 0.0, 51: 20.0, 52: 20.0, 53: 20.0, 54: 22.2, 55: 22.2, 56: 22.2, 57: 0.0, 58: 20.0, 59: 22.2, 60: 100.0, 61: 20.0, 62: 0.0, 63: 10.0}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 20:22:25.104887
649.3,"{0: 36.4, 1: 9.1, 2: 0.0, 3: 36.4, 4: 0.0, 5: 10.0, 6: 36.4, 7: 0.0, 8: 0.0, 9: 30.0, 10: 40.0, 11: 0.0, 12: 0.0, 13: 30.0, 14: 30.0, 15: 0.0, 16: 10.0, 17: 0.0, 18: 0.0, 19: 90.0, 20: 36.4, 21: 0.0, 22: 33.3, 23: 40.0, 24: 36.4, 25: 0.0, 26: 40.0, 27: 40.0, 28: 41.7, 29: 30.0, 30: 40.0, 31: 0.0, 32: 40.0, 33: 0.0, 34: 27.3, 35: 0.0, 36: 100.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 30.0, 41: 0.0, 42: 0.0, 43: 40.0, 44: 33.3, 45: 0.0, 46: 0.0, 47: 0.0, 48: 33.3, 49: 40.0, 50: 0.0, 51: 30.0, 52: 36.4, 53: 30.0, 54: 9.1, 55: 45.5, 56: 66.7, 57: 40.0, 58: 0.0, 59: 36.4, 60: 0.0, 61: 30.0, 62: 36.4, 63: 40.0}","{0: 33.375, 1: 33.375, 2: 33.375, 3: 33.375, 4: 33.375, 5: 33.375, 6: 33.375, 7: 33.375, 8: 33.375, 9: 33.375, 10: 33.375, 11: 33.375, 12: 33.375, 13: 33.375, 14: 33.375, 15: 33.375, 16: 33.375, 17: 33.375, 18: 33.375, 19: 33.375, 20: 33.375, 21: 33.375, 22: 33.375, 23: 33.375, 24: 33.375, 25: 33.375, 26: 33.375, 27: 33.375, 28: 33.375, 29: 33.375, 30: 33.375, 31: 33.375, 32: 33.375, 33: 33.375, 34: 33.375, 35: 33.375, 36: 33.375, 37: 33.375, 38: 33.375, 39: 33.375, 40: 33.375, 41: 33.375, 42: 33.375, 43: 33.375, 44: 33.375, 45: 33.375, 46: 33.375, 47: 33.375, 48: 33.375, 49: 33.375, 50: 33.375, 51: 33.375, 52: 33.375, 53: 33.375, 54: 33.375, 55: 33.375, 56: 33.375, 57: 33.375, 58: 33.375, 59: 33.375, 60: 33.375, 61: 33.375, 62: 33.375, 63: 33.375}",2025-03-12 20:22:27.427466
1008.6,"{0: 27.3, 1: 0.0, 2: 0.0, 3: 20.0, 4: 0.0, 5: 0.0, 6: 27.3, 7: 30.0, 8: 0.0, 9: 22.2, 10: 30.0, 11: 0.0, 12: 0.0, 13: 20.0, 14: 30.0, 15: 0.0, 16: 22.2, 17: 20.0, 18: 0.0, 19: 22.2, 20: 22.2, 21: 0.0, 22: 22.2, 23: 18.2, 24: 22.2, 25: 0.0, 26: 27.3, 27: 30.0, 28: 100.0, 29: 20.0, 30: 27.3, 31: 22.2, 32: 20.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 100.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 30.0, 41: 0.0, 42: 0.0, 43: 22.2, 44: 22.2, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 22.2, 50: 22.2, 51: 88.9, 52: 20.0, 53: 18.2, 54: 0.0, 55: 0.0, 56: 20.0, 57: 20.0, 58: 27.3, 59: 22.2, 60: 0.0, 61: 30.0, 62: 22.2, 63: 0.0}","{0: 33.375, 1: 33.375, 2: 33.375, 3: 33.375, 4: 33.375, 5: 33.375, 6: 33.375, 7: 33.375, 8: 33.375, 9: 33.375, 10: 33.375, 11: 33.375, 12: 33.375, 13: 33.375, 14: 33.375, 15: 33.375, 16: 33.375, 17: 33.375, 18: 33.375, 19: 33.375, 20: 33.375, 21: 33.375, 22: 33.375, 23: 33.375, 24: 33.375, 25: 33.375, 26: 33.375, 27: 33.375, 28: 33.375, 29: 33.375, 30: 33.375, 31: 33.375, 32: 33.375, 33: 33.375, 34: 33.375, 35: 33.375, 36: 33.375, 37: 33.375, 38: 33.375, 39: 33.375, 40: 33.375, 41: 33.375, 42: 33.375, 43: 33.375, 44: 33.375, 45: 33.375, 46: 33.375, 47: 33.375, 48: 33.375, 49: 33.375, 50: 33.375, 51: 33.375, 52: 33.375, 53: 33.375, 54: 33.375, 55: 33.375, 56: 33.375, 57: 33.375, 58: 33.375, 59: 33.375, 60: 33.375, 61: 33.375, 62: 33.375, 63: 33.375}",2025-03-12 20:22:29.762097
1388.3,"{0: 30.0, 1: 50.0, 2: 70.0, 3: 45.5, 4: 30.0, 5: 30.0, 6: 36.4, 7: 0.0, 8: 30.0, 9: 9.1, 10: 10.0, 11: 22.2, 12: 30.0, 13: 30.0, 14: 0.0, 15: 36.4, 16: 36.4, 17: 100.0, 18: 9.1, 19: 0.0, 20: 30.0, 21: 30.0, 22: 20.0, 23: 27.3, 24: 10.0, 25: 10.0, 26: 0.0, 27: 30.0, 28: 27.3, 29: 11.1, 30: 0.0, 31: 9.1, 32: 10.0, 33: 30.0, 34: 36.4, 35: 36.4, 36: 27.3, 37: 40.0, 38: 36.4, 39: 30.0, 40: 10.0, 41: 27.3, 42: 10.0, 43: 9.1, 44: 9.1, 45: 36.4, 46: 36.4, 47: 33.3, 48: 40.0, 49: 9.1, 50: 90.0, 51: 11.1, 52: 10.0, 53: 10.0, 54: 10.0, 55: 30.0, 56: 10.0, 57: 27.3, 58: 0.0, 59: 9.1, 60: 30.0, 61: 10.0, 62: 9.1, 63: 36.4}","{0: 33.375, 1: 33.375, 2: 33.375, 3: 33.375, 4: 33.375, 5: 33.375, 6: 33.375, 7: 33.375, 8: 33.375, 9: 33.375, 10: 33.375, 11: 33.375, 12: 33.375, 13: 33.375, 14: 33.375, 15: 33.375, 16: 33.375, 17: 33.375, 18: 33.375, 19: 33.375, 20: 33.375, 21: 33.375, 22: 33.375, 23: 33.375, 24: 33.375, 25: 33.375, 26: 33.375, 27: 33.375, 28: 33.375, 29: 33.375, 30: 33.375, 31: 33.375, 32: 33.375, 33: 33.375, 34: 33.375, 35: 33.375, 36: 33.375, 37: 33.375, 38: 33.375, 39: 33.375, 40: 33.375, 41: 33.375, 42: 33.375, 43: 33.375, 44: 33.375, 45: 33.375, 46: 33.375, 47: 33.375, 48: 33.375, 49: 33.375, 50: 33.375, 51: 33.375, 52: 33.375, 53: 33.375, 54: 33.375, 55: 33.375, 56: 33.375, 57: 33.375, 58: 33.375, 59: 33.375, 60: 33.375, 61: 33.375, 62: 33.375, 63: 33.375}",2025-03-12 20:22:32.090380
