Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
659.1,"{0: 40.0, 1: 18.2, 2: 10.0, 3: 10.0, 4: 30.0, 5: 30.0, 6: 10.0, 7: 18.2, 8: 10.0, 9: 10.0, 10: 20.0, 11: 22.2, 12: 20.0, 13: 10.0, 14: 10.0, 15: 18.2, 16: 20.0, 17: 20.0, 18: 20.0, 19: 36.4, 20: 100.0, 21: 0.0, 22: 20.0, 23: 30.0, 24: 30.0, 25: 10.0, 26: 30.0, 27: 22.2, 28: 10.0, 29: 30.0, 30: 30.0, 31: 30.0, 32: 30.0, 33: 70.0, 34: 10.0, 35: 20.0, 36: 10.0, 37: 10.0, 38: 30.0, 39: 10.0, 40: 30.0, 41: 9.1, 42: 18.2, 43: 10.0, 44: 10.0, 45: 10.0, 46: 10.0, 47: 30.0, 48: 0.0, 49: 88.9, 50: 22.2, 51: 30.0, 52: 27.3, 53: 0.0, 54: 30.0, 55: 22.2, 56: 30.0, 57: 30.0, 58: 27.3, 59: 30.0, 60: 22.2, 61: 27.3, 62: 30.0, 63: 30.0}","{0: 34.125, 1: 34.125, 2: 34.125, 3: 34.125, 4: 34.125, 5: 34.125, 6: 34.125, 7: 34.125, 8: 34.125, 9: 34.125, 10: 34.125, 11: 34.125, 12: 34.125, 13: 34.125, 14: 34.125, 15: 34.125, 16: 34.125, 17: 34.125, 18: 34.125, 19: 34.125, 20: 34.125, 21: 34.125, 22: 34.125, 23: 34.125, 24: 34.125, 25: 34.125, 26: 34.125, 27: 34.125, 28: 34.125, 29: 34.125, 30: 34.125, 31: 34.125, 32: 34.125, 33: 34.125, 34: 34.125, 35: 34.125, 36: 34.125, 37: 34.125, 38: 34.125, 39: 34.125, 40: 34.125, 41: 34.125, 42: 34.125, 43: 34.125, 44: 34.125, 45: 34.125, 46: 34.125, 47: 34.125, 48: 34.125, 49: 34.125, 50: 34.125, 51: 34.125, 52: 34.125, 53: 34.125, 54: 34.125, 55: 34.125, 56: 34.125, 57: 34.125, 58: 34.125, 59: 34.125, 60: 34.125, 61: 34.125, 62: 34.125, 63: 34.125}",2025-03-12 19:38:17.646062
818.8,"{0: 9.1, 1: 40.0, 2: 0.0, 3: 0.0, 4: 40.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 36.4, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 36.4, 17: 9.1, 18: 40.0, 19: 40.0, 20: 0.0, 21: 40.0, 22: 40.0, 23: 40.0, 24: 40.0, 25: 0.0, 26: 37.5, 27: 0.0, 28: 100.0, 29: 40.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 44.4, 34: 0.0, 35: 40.0, 36: 0.0, 37: 40.0, 38: 40.0, 39: 0.0, 40: 40.0, 41: 0.0, 42: 0.0, 43: 100.0, 44: 0.0, 45: 40.0, 46: 40.0, 47: 0.0, 48: 90.9, 49: 44.4, 50: 40.0, 51: 36.4, 52: 40.0, 53: 40.0, 54: 40.0, 55: 40.0, 56: 0.0, 57: 0.0, 58: 40.0, 59: 40.0, 60: 30.0, 61: 40.0, 62: 40.0, 63: 0.0}","{0: 34.375, 1: 34.375, 2: 34.375, 3: 34.375, 4: 34.375, 5: 34.375, 6: 34.375, 7: 34.375, 8: 34.375, 9: 34.375, 10: 34.375, 11: 34.375, 12: 34.375, 13: 34.375, 14: 34.375, 15: 34.375, 16: 34.375, 17: 34.375, 18: 34.375, 19: 34.375, 20: 34.375, 21: 34.375, 22: 34.375, 23: 34.375, 24: 34.375, 25: 34.375, 26: 34.375, 27: 34.375, 28: 34.375, 29: 34.375, 30: 34.375, 31: 34.375, 32: 34.375, 33: 34.375, 34: 34.375, 35: 34.375, 36: 34.375, 37: 34.375, 38: 34.375, 39: 34.375, 40: 34.375, 41: 34.375, 42: 34.375, 43: 34.375, 44: 34.375, 45: 34.375, 46: 34.375, 47: 34.375, 48: 34.375, 49: 34.375, 50: 34.375, 51: 34.375, 52: 34.375, 53: 34.375, 54: 34.375, 55: 34.375, 56: 34.375, 57: 34.375, 58: 34.375, 59: 34.375, 60: 34.375, 61: 34.375, 62: 34.375, 63: 34.375}",2025-03-12 19:38:19.970725
1258.2,"{0: 0.0, 1: 0.0, 2: 27.3, 3: 0.0, 4: 22.2, 5: 27.3, 6: 0.0, 7: 22.2, 8: 0.0, 9: 0.0, 10: 10.0, 11: 0.0, 12: 20.0, 13: 30.0, 14: 90.0, 15: 0.0, 16: 90.0, 17: 22.2, 18: 0.0, 19: 27.3, 20: 27.3, 21: 0.0, 22: 27.3, 23: 20.0, 24: 22.2, 25: 20.0, 26: 0.0, 27: 20.0, 28: 22.2, 29: 80.0, 30: 0.0, 31: 20.0, 32: 0.0, 33: 20.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 20.0, 39: 0.0, 40: 20.0, 41: 0.0, 42: 0.0, 43: 20.0, 44: 0.0, 45: 0.0, 46: 18.2, 47: 0.0, 48: 10.0, 49: 27.3, 50: 27.3, 51: 20.0, 52: 10.0, 53: 10.0, 54: 27.3, 55: 0.0, 56: 22.2, 57: 10.0, 58: 20.0, 59: 22.2, 60: 0.0, 61: 20.0, 62: 30.0, 63: 0.0}","{0: 34.4375, 1: 34.4375, 2: 34.4375, 3: 34.4375, 4: 34.4375, 5: 34.4375, 6: 34.4375, 7: 34.4375, 8: 34.4375, 9: 34.4375, 10: 34.4375, 11: 34.4375, 12: 34.4375, 13: 34.4375, 14: 34.4375, 15: 34.4375, 16: 34.4375, 17: 34.4375, 18: 34.4375, 19: 34.4375, 20: 34.4375, 21: 34.4375, 22: 34.4375, 23: 34.4375, 24: 34.4375, 25: 34.4375, 26: 34.4375, 27: 34.4375, 28: 34.4375, 29: 34.4375, 30: 34.4375, 31: 34.4375, 32: 34.4375, 33: 34.4375, 34: 34.4375, 35: 34.4375, 36: 34.4375, 37: 34.4375, 38: 34.4375, 39: 34.4375, 40: 34.4375, 41: 34.4375, 42: 34.4375, 43: 34.4375, 44: 34.4375, 45: 34.4375, 46: 34.4375, 47: 34.4375, 48: 34.4375, 49: 34.4375, 50: 34.4375, 51: 34.4375, 52: 34.4375, 53: 34.4375, 54: 34.4375, 55: 34.4375, 56: 34.4375, 57: 34.4375, 58: 34.4375, 59: 34.4375, 60: 34.4375, 61: 34.4375, 62: 34.4375, 63: 34.4375}",2025-03-12 19:38:22.289319
389.6,"{0: 50.0, 1: 40.0, 2: 33.3, 3: 45.5, 4: 63.6, 5: 63.6, 6: 70.0, 7: 45.5, 8: 45.5, 9: 45.5, 10: 36.4, 11: 40.0, 12: 50.0, 13: 70.0, 14: 54.5, 15: 45.5, 16: 60.0, 17: 66.7, 18: 55.6, 19: 55.6, 20: 50.0, 21: 60.0, 22: 55.6, 23: 66.7, 24: 55.6, 25: 40.0, 26: 40.0, 27: 60.0, 28: 60.0, 29: 100.0, 30: 60.0, 31: 55.6, 32: 50.0, 33: 60.0, 34: 50.0, 35: 40.0, 36: 50.0, 37: 50.0, 38: 50.0, 39: 55.6, 40: 55.6, 41: 40.0, 42: 55.6, 43: 63.6, 44: 60.0, 45: 50.0, 46: 55.6, 47: 60.0, 48: 20.0, 49: 70.0, 50: 40.0, 51: 55.6, 52: 40.0, 53: 60.0, 54: 50.0, 55: 60.0, 56: 40.0, 57: 50.0, 58: 60.0, 59: 66.7, 60: 0.0, 61: 50.0, 62: 72.7, 63: 40.0}","{0: 34.625, 1: 34.625, 2: 34.625, 3: 34.625, 4: 34.625, 5: 34.625, 6: 34.625, 7: 34.625, 8: 34.625, 9: 34.625, 10: 34.625, 11: 34.625, 12: 34.625, 13: 34.625, 14: 34.625, 15: 34.625, 16: 34.625, 17: 34.625, 18: 34.625, 19: 34.625, 20: 34.625, 21: 34.625, 22: 34.625, 23: 34.625, 24: 34.625, 25: 34.625, 26: 34.625, 27: 34.625, 28: 34.625, 29: 34.625, 30: 34.625, 31: 34.625, 32: 34.625, 33: 34.625, 34: 34.625, 35: 34.625, 36: 34.625, 37: 34.625, 38: 34.625, 39: 34.625, 40: 34.625, 41: 34.625, 42: 34.625, 43: 34.625, 44: 34.625, 45: 34.625, 46: 34.625, 47: 34.625, 48: 34.625, 49: 34.625, 50: 34.625, 51: 34.625, 52: 34.625, 53: 34.625, 54: 34.625, 55: 34.625, 56: 34.625, 57: 34.625, 58: 34.625, 59: 34.625, 60: 34.625, 61: 34.625, 62: 34.625, 63: 34.625}",2025-03-12 19:38:24.626088
99.9,"{0: 80.0, 1: 0.0, 2: 0.0, 3: 30.0, 4: 36.4, 5: 36.4, 6: 22.2, 7: 27.3, 8: 30.0, 9: 30.0, 10: 30.0, 11: 30.0, 12: 11.1, 13: 30.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 20.0, 22: 20.0, 23: 27.3, 24: 30.0, 25: 20.0, 26: 20.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 40.0, 31: 100.0, 32: 22.2, 33: 30.0, 34: 30.0, 35: 22.2, 36: 36.4, 37: 30.0, 38: 30.0, 39: 0.0, 40: 0.0, 41: 30.0, 42: 0.0, 43: 30.0, 44: 54.5, 45: 60.0, 46: 30.0, 47: 30.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 30.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 36.4, 56: 18.2, 57: 10.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 30.0, 63: 0.0}","{0: 34.625, 1: 34.625, 2: 34.625, 3: 34.625, 4: 34.625, 5: 34.625, 6: 34.625, 7: 34.625, 8: 34.625, 9: 34.625, 10: 34.625, 11: 34.625, 12: 34.625, 13: 34.625, 14: 34.625, 15: 34.625, 16: 34.625, 17: 34.625, 18: 34.625, 19: 34.625, 20: 34.625, 21: 34.625, 22: 34.625, 23: 34.625, 24: 34.625, 25: 34.625, 26: 34.625, 27: 34.625, 28: 34.625, 29: 34.625, 30: 34.625, 31: 34.625, 32: 34.625, 33: 34.625, 34: 34.625, 35: 34.625, 36: 34.625, 37: 34.625, 38: 34.625, 39: 34.625, 40: 34.625, 41: 34.625, 42: 34.625, 43: 34.625, 44: 34.625, 45: 34.625, 46: 34.625, 47: 34.625, 48: 34.625, 49: 34.625, 50: 34.625, 51: 34.625, 52: 34.625, 53: 34.625, 54: 34.625, 55: 34.625, 56: 34.625, 57: 34.625, 58: 34.625, 59: 34.625, 60: 34.625, 61: 34.625, 62: 34.625, 63: 34.625}",2025-03-12 19:38:26.944393
1158.7,"{0: 30.0, 1: 0.0, 2: 20.0, 3: 30.0, 4: 30.0, 5: 22.2, 6: 22.2, 7: 30.0, 8: 27.3, 9: 30.0, 10: 30.0, 11: 30.0, 12: 30.0, 13: 27.3, 14: 45.5, 15: 0.0, 16: 27.3, 17: 100.0, 18: 22.2, 19: 20.0, 20: 18.2, 21: 30.0, 22: 20.0, 23: 100.0, 24: 11.1, 25: 20.0, 26: 20.0, 27: 20.0, 28: 10.0, 29: 27.3, 30: 36.4, 31: 40.0, 32: 22.2, 33: 20.0, 34: 27.3, 35: 30.0, 36: 27.3, 37: 20.0, 38: 30.0, 39: 27.3, 40: 20.0, 41: 20.0, 42: 30.0, 43: 36.4, 44: 27.3, 45: 55.6, 46: 30.0, 47: 27.3, 48: 22.2, 49: 20.0, 50: 27.3, 51: 20.0, 52: 40.0, 53: 11.1, 54: 20.0, 55: 18.2, 56: 40.0, 57: 20.0, 58: 20.0, 59: 20.0, 60: 40.0, 61: 30.0, 62: 20.0, 63: 18.2}","{0: 34.375, 1: 34.375, 2: 34.375, 3: 34.375, 4: 34.375, 5: 34.375, 6: 34.375, 7: 34.375, 8: 34.375, 9: 34.375, 10: 34.375, 11: 34.375, 12: 34.375, 13: 34.375, 14: 34.375, 15: 34.375, 16: 34.375, 17: 34.375, 18: 34.375, 19: 34.375, 20: 34.375, 21: 34.375, 22: 34.375, 23: 34.375, 24: 34.375, 25: 34.375, 26: 34.375, 27: 34.375, 28: 34.375, 29: 34.375, 30: 34.375, 31: 34.375, 32: 34.375, 33: 34.375, 34: 34.375, 35: 34.375, 36: 34.375, 37: 34.375, 38: 34.375, 39: 34.375, 40: 34.375, 41: 34.375, 42: 34.375, 43: 34.375, 44: 34.375, 45: 34.375, 46: 34.375, 47: 34.375, 48: 34.375, 49: 34.375, 50: 34.375, 51: 34.375, 52: 34.375, 53: 34.375, 54: 34.375, 55: 34.375, 56: 34.375, 57: 34.375, 58: 34.375, 59: 34.375, 60: 34.375, 61: 34.375, 62: 34.375, 63: 34.375}",2025-03-12 19:38:29.257372
229.7,"{0: 0.0, 1: 0.0, 2: 20.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 10.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 20.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 100.0, 15: 0.0, 16: 30.0, 17: 88.9, 18: 20.0, 19: 20.0, 20: 20.0, 21: 0.0, 22: 20.0, 23: 0.0, 24: 9.1, 25: 27.3, 26: 0.0, 27: 27.3, 28: 27.3, 29: 20.0, 30: 10.0, 31: 22.2, 32: 0.0, 33: 11.1, 34: 0.0, 35: 0.0, 36: 0.0, 37: 20.0, 38: 0.0, 39: 0.0, 40: 20.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 11.1, 46: 0.0, 47: 0.0, 48: 81.8, 49: 22.2, 50: 20.0, 51: 22.2, 52: 0.0, 53: 0.0, 54: 20.0, 55: 30.0, 56: 20.0, 57: 20.0, 58: 11.1, 59: 30.0, 60: 30.0, 61: 11.1, 62: 11.1, 63: 22.2}","{0: 34.25, 1: 34.25, 2: 34.25, 3: 34.25, 4: 34.25, 5: 34.25, 6: 34.25, 7: 34.25, 8: 34.25, 9: 34.25, 10: 34.25, 11: 34.25, 12: 34.25, 13: 34.25, 14: 34.25, 15: 34.25, 16: 34.25, 17: 34.25, 18: 34.25, 19: 34.25, 20: 34.25, 21: 34.25, 22: 34.25, 23: 34.25, 24: 34.25, 25: 34.25, 26: 34.25, 27: 34.25, 28: 34.25, 29: 34.25, 30: 34.25, 31: 34.25, 32: 34.25, 33: 34.25, 34: 34.25, 35: 34.25, 36: 34.25, 37: 34.25, 38: 34.25, 39: 34.25, 40: 34.25, 41: 34.25, 42: 34.25, 43: 34.25, 44: 34.25, 45: 34.25, 46: 34.25, 47: 34.25, 48: 34.25, 49: 34.25, 50: 34.25, 51: 34.25, 52: 34.25, 53: 34.25, 54: 34.25, 55: 34.25, 56: 34.25, 57: 34.25, 58: 34.25, 59: 34.25, 60: 34.25, 61: 34.25, 62: 34.25, 63: 34.25}",2025-03-12 19:38:31.591095
589.3,"{0: 0.0, 1: 27.3, 2: 20.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 27.3, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 20.0, 13: 0.0, 14: 100.0, 15: 20.0, 16: 27.3, 17: 0.0, 18: 20.0, 19: 20.0, 20: 0.0, 21: 18.2, 22: 20.0, 23: 20.0, 24: 100.0, 25: 20.0, 26: 20.0, 27: 20.0, 28: 22.2, 29: 22.2, 30: 20.0, 31: 0.0, 32: 0.0, 33: 27.3, 34: 0.0, 35: 0.0, 36: 20.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 18.2, 41: 100.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 20.0, 49: 20.0, 50: 0.0, 51: 0.0, 52: 0.0, 53: 0.0, 54: 20.0, 55: 27.3, 56: 18.2, 57: 27.3, 58: 20.0, 59: 20.0, 60: 20.0, 61: 0.0, 62: 20.0, 63: 18.2}","{0: 34.1875, 1: 34.1875, 2: 34.1875, 3: 34.1875, 4: 34.1875, 5: 34.1875, 6: 34.1875, 7: 34.1875, 8: 34.1875, 9: 34.1875, 10: 34.1875, 11: 34.1875, 12: 34.1875, 13: 34.1875, 14: 34.1875, 15: 34.1875, 16: 34.1875, 17: 34.1875, 18: 34.1875, 19: 34.1875, 20: 34.1875, 21: 34.1875, 22: 34.1875, 23: 34.1875, 24: 34.1875, 25: 34.1875, 26: 34.1875, 27: 34.1875, 28: 34.1875, 29: 34.1875, 30: 34.1875, 31: 34.1875, 32: 34.1875, 33: 34.1875, 34: 34.1875, 35: 34.1875, 36: 34.1875, 37: 34.1875, 38: 34.1875, 39: 34.1875, 40: 34.1875, 41: 34.1875, 42: 34.1875, 43: 34.1875, 44: 34.1875, 45: 34.1875, 46: 34.1875, 47: 34.1875, 48: 34.1875, 49: 34.1875, 50: 34.1875, 51: 34.1875, 52: 34.1875, 53: 34.1875, 54: 34.1875, 55: 34.1875, 56: 34.1875, 57: 34.1875, 58: 34.1875, 59: 34.1875, 60: 34.1875, 61: 34.1875, 62: 34.1875, 63: 34.1875}",2025-03-12 19:38:33.923470
659.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 100.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 20.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 100.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 80.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 0.0}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 19:38:36.231954
868.9,"{0: 0.0, 1: 0.0, 2: 10.0, 3: 10.0, 4: 100.0, 5: 0.0, 6: 10.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 10.0, 12: 10.0, 13: 0.0, 14: 10.0, 15: 0.0, 16: 10.0, 17: 10.0, 18: 11.1, 19: 10.0, 20: 0.0, 21: 10.0, 22: 20.0, 23: 0.0, 24: 10.0, 25: 18.2, 26: 10.0, 27: 11.1, 28: 18.2, 29: 0.0, 30: 18.2, 31: 10.0, 32: 10.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 100.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 10.0, 50: 11.1, 51: 0.0, 52: 100.0, 53: 10.0, 54: 20.0, 55: 10.0, 56: 0.0, 57: 10.0, 58: 18.2, 59: 0.0, 60: 10.0, 61: 11.1, 62: 10.0, 63: 20.0}","{0: 33.6875, 1: 33.6875, 2: 33.6875, 3: 33.6875, 4: 33.6875, 5: 33.6875, 6: 33.6875, 7: 33.6875, 8: 33.6875, 9: 33.6875, 10: 33.6875, 11: 33.6875, 12: 33.6875, 13: 33.6875, 14: 33.6875, 15: 33.6875, 16: 33.6875, 17: 33.6875, 18: 33.6875, 19: 33.6875, 20: 33.6875, 21: 33.6875, 22: 33.6875, 23: 33.6875, 24: 33.6875, 25: 33.6875, 26: 33.6875, 27: 33.6875, 28: 33.6875, 29: 33.6875, 30: 33.6875, 31: 33.6875, 32: 33.6875, 33: 33.6875, 34: 33.6875, 35: 33.6875, 36: 33.6875, 37: 33.6875, 38: 33.6875, 39: 33.6875, 40: 33.6875, 41: 33.6875, 42: 33.6875, 43: 33.6875, 44: 33.6875, 45: 33.6875, 46: 33.6875, 47: 33.6875, 48: 33.6875, 49: 33.6875, 50: 33.6875, 51: 33.6875, 52: 33.6875, 53: 33.6875, 54: 33.6875, 55: 33.6875, 56: 33.6875, 57: 33.6875, 58: 33.6875, 59: 33.6875, 60: 33.6875, 61: 33.6875, 62: 33.6875, 63: 33.6875}",2025-03-12 19:38:38.564096
978.9,"{0: 0.0, 1: 0.0, 2: 9.1, 3: 0.0, 4: 0.0, 5: 10.0, 6: 9.1, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 9.1, 14: 0.0, 15: 10.0, 16: 11.1, 17: 0.0, 18: 10.0, 19: 18.2, 20: 10.0, 21: 10.0, 22: 18.2, 23: 90.9, 24: 20.0, 25: 10.0, 26: 0.0, 27: 10.0, 28: 10.0, 29: 10.0, 30: 11.1, 31: 0.0, 32: 10.0, 33: 0.0, 34: 0.0, 35: 18.2, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 10.0, 42: 0.0, 43: 0.0, 44: 100.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 18.2, 49: 18.2, 50: 10.0, 51: 0.0, 52: 0.0, 53: 18.2, 54: 20.0, 55: 10.0, 56: 0.0, 57: 0.0, 58: 10.0, 59: 11.1, 60: 10.0, 61: 10.0, 62: 10.0, 63: 100.0}","{0: 33.875, 1: 33.875, 2: 33.875, 3: 33.875, 4: 33.875, 5: 33.875, 6: 33.875, 7: 33.875, 8: 33.875, 9: 33.875, 10: 33.875, 11: 33.875, 12: 33.875, 13: 33.875, 14: 33.875, 15: 33.875, 16: 33.875, 17: 33.875, 18: 33.875, 19: 33.875, 20: 33.875, 21: 33.875, 22: 33.875, 23: 33.875, 24: 33.875, 25: 33.875, 26: 33.875, 27: 33.875, 28: 33.875, 29: 33.875, 30: 33.875, 31: 33.875, 32: 33.875, 33: 33.875, 34: 33.875, 35: 33.875, 36: 33.875, 37: 33.875, 38: 33.875, 39: 33.875, 40: 33.875, 41: 33.875, 42: 33.875, 43: 33.875, 44: 33.875, 45: 33.875, 46: 33.875, 47: 33.875, 48: 33.875, 49: 33.875, 50: 33.875, 51: 33.875, 52: 33.875, 53: 33.875, 54: 33.875, 55: 33.875, 56: 33.875, 57: 33.875, 58: 33.875, 59: 33.875, 60: 33.875, 61: 33.875, 62: 33.875, 63: 33.875}",2025-03-12 19:38:40.876793
99.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 18.2, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 20.0, 11: 0.0, 12: 20.0, 13: 0.0, 14: 18.2, 15: 0.0, 16: 20.0, 17: 18.2, 18: 60.0, 19: 20.0, 20: 45.5, 21: 0.0, 22: 20.0, 23: 10.0, 24: 0.0, 25: 0.0, 26: 20.0, 27: 18.2, 28: 20.0, 29: 18.2, 30: 20.0, 31: 20.0, 32: 20.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 100.0, 46: 0.0, 47: 20.0, 48: 100.0, 49: 18.2, 50: 20.0, 51: 20.0, 52: 18.2, 53: 20.0, 54: 20.0, 55: 20.0, 56: 20.0, 57: 0.0, 58: 18.2, 59: 20.0, 60: 20.0, 61: 20.0, 62: 20.0, 63: 20.0}","{0: 34.0, 1: 34.0, 2: 34.0, 3: 34.0, 4: 34.0, 5: 34.0, 6: 34.0, 7: 34.0, 8: 34.0, 9: 34.0, 10: 34.0, 11: 34.0, 12: 34.0, 13: 34.0, 14: 34.0, 15: 34.0, 16: 34.0, 17: 34.0, 18: 34.0, 19: 34.0, 20: 34.0, 21: 34.0, 22: 34.0, 23: 34.0, 24: 34.0, 25: 34.0, 26: 34.0, 27: 34.0, 28: 34.0, 29: 34.0, 30: 34.0, 31: 34.0, 32: 34.0, 33: 34.0, 34: 34.0, 35: 34.0, 36: 34.0, 37: 34.0, 38: 34.0, 39: 34.0, 40: 34.0, 41: 34.0, 42: 34.0, 43: 34.0, 44: 34.0, 45: 34.0, 46: 34.0, 47: 34.0, 48: 34.0, 49: 34.0, 50: 34.0, 51: 34.0, 52: 34.0, 53: 34.0, 54: 34.0, 55: 34.0, 56: 34.0, 57: 34.0, 58: 34.0, 59: 34.0, 60: 34.0, 61: 34.0, 62: 34.0, 63: 34.0}",2025-03-12 19:38:43.195776
109.8,"{0: 20.0, 1: 0.0, 2: 20.0, 3: 20.0, 4: 20.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 100.0, 14: 0.0, 15: 20.0, 16: 20.0, 17: 22.2, 18: 30.0, 19: 90.0, 20: 20.0, 21: 18.2, 22: 20.0, 23: 0.0, 24: 100.0, 25: 0.0, 26: 0.0, 27: 20.0, 28: 20.0, 29: 20.0, 30: 10.0, 31: 18.2, 32: 20.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 10.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 20.0, 49: 20.0, 50: 20.0, 51: 0.0, 52: 20.0, 53: 11.1, 54: 20.0, 55: 20.0, 56: 20.0, 57: 0.0, 58: 18.2, 59: 20.0, 60: 20.0, 61: 20.0, 62: 20.0, 63: 0.0}","{0: 34.625, 1: 34.625, 2: 34.625, 3: 34.625, 4: 34.625, 5: 34.625, 6: 34.625, 7: 34.625, 8: 34.625, 9: 34.625, 10: 34.625, 11: 34.625, 12: 34.625, 13: 34.625, 14: 34.625, 15: 34.625, 16: 34.625, 17: 34.625, 18: 34.625, 19: 34.625, 20: 34.625, 21: 34.625, 22: 34.625, 23: 34.625, 24: 34.625, 25: 34.625, 26: 34.625, 27: 34.625, 28: 34.625, 29: 34.625, 30: 34.625, 31: 34.625, 32: 34.625, 33: 34.625, 34: 34.625, 35: 34.625, 36: 34.625, 37: 34.625, 38: 34.625, 39: 34.625, 40: 34.625, 41: 34.625, 42: 34.625, 43: 34.625, 44: 34.625, 45: 34.625, 46: 34.625, 47: 34.625, 48: 34.625, 49: 34.625, 50: 34.625, 51: 34.625, 52: 34.625, 53: 34.625, 54: 34.625, 55: 34.625, 56: 34.625, 57: 34.625, 58: 34.625, 59: 34.625, 60: 34.625, 61: 34.625, 62: 34.625, 63: 34.625}",2025-03-12 19:38:45.526245
